# Argument List:
# Name = D4cF_Cdx2_NO_k27ac_BMinus_10kb
# peak file = D4cf_Cdx2_NO_k27ac.bed
# distance = 10000 bp
#Chromsome	TSS	TTS	RefseqID	Score	Strand	GeneSymbol
chr9	68415307	68415388	NR_039689	0.293	+	MIR4477B
chr4	84382093	84406290	NM_139076	0.292	-	FAM175A
chr9	36893458	36893528	NR_039687	0.292	-	MIR4476
chr16	21312169	21329912	NR_026675	0.292	+	CRYM-AS1
chr18	72922709	73001905	NM_005786	0.292	+	TSHZ1
chr2	171197026	171207453	NR_110576	0.291	-	LOC101929753
chr1	100614003	100643829	NM_144620	0.291	-	LRRC39
chr1	100614003	100643829	NM_001256387	0.291	-	LRRC39
chr1	100614003	100643829	NM_001256386	0.291	-	LRRC39
chr1	100614003	100643829	NM_001256385	0.291	-	LRRC39
chr1	223900118	223963720	NM_001748	0.291	+	CAPN2
chr14	20528203	20529142	NM_001004717	0.290	+	OR4L1
chr19	35382932	35389847	NR_046222	0.290	-	LINC00904
chr13	111267806	111292342	NR_040104	0.288	+	CARKD
chr13	111267806	111292342	NR_040103	0.288	+	CARKD
chr13	111267806	111292342	NM_001242882	0.288	+	CARKD
chr13	111267806	111292342	NM_001242883	0.288	+	CARKD
chr17	34058678	34070540	NM_033315	0.288	+	RASL10B
chr2	179387553	179470132	NR_038272	0.288	+	TTN-AS1
chr12	86198330	86230318	NM_005447	0.288	-	RASSF9
chr17	4460221	4463891	NM_153338	0.288	-	GGT6
chr17	4460221	4463891	NM_001288704	0.288	-	GGT6
chr17	4460221	4463891	NM_001288703	0.288	-	GGT6
chr17	4460221	4463891	NM_001122890	0.288	-	GGT6
chr17	4460221	4463891	NM_001288702	0.288	-	GGT6
chr4	68566995	68588222	NR_015439	0.286	+	UBA6-AS1
chr5	87960262	87974262	NR_024383	0.286	-	LINC00461
chrX	107288199	107322414	NM_001170553	0.286	+	VSIG1
chrX	107288199	107322414	NM_182607	0.286	+	VSIG1
chr2	223162865	223169936	NM_153038	0.285	+	CCDC140
chr5	123972609	124080805	NM_020747	0.285	-	ZNF608
chr11	78244221	78269611	NR_120566	0.284	+	LOC101928896
chr7	27180670	27183287	NM_019102	0.284	-	HOXA5
chr17	46626231	46651810	NM_002146	0.283	-	HOXB3
chr9	116111811	116133513	NM_017688	0.283	+	BSPRY
chr2	127413510	127454251	NM_002101	0.283	+	GYPC
chr2	127413510	127454251	NM_001256584	0.283	+	GYPC
chr2	127413510	127454251	NM_016815	0.283	+	GYPC
chr15	49620591	49913118	NM_152647	0.282	-	FAM227B
chr3	186435097	186460678	NM_001102416	0.280	+	KNG1
chr3	186435097	186462199	NM_001166451	0.280	+	KNG1
chr3	186435097	186462199	NM_000893	0.280	+	KNG1
chr7	24612964	24733322	NM_001303037	0.280	+	MPP6
chr7	24612964	24733322	NM_016447	0.280	+	MPP6
chr10	70320116	70454239	NM_030625	0.278	+	TET1
chr15	48624364	48635570	NM_001948	0.278	+	DUT
chr1	43629844	43638241	NM_001159936	0.278	-	EBNA1BP2
chr8	71520811	71575513	NR_038881	0.277	+	LOC286190
chr2	12856997	12882858	NM_021643	0.275	+	TRIB2
chr2	12856997	12882858	NR_027303	0.275	+	TRIB2
chr8	7829182	7830775	NM_001256872	0.275	-	USP17L8
chr13	111267930	111292342	NM_018210	0.275	+	CARKD
chr13	111267930	111292342	NM_001242881	0.275	+	CARKD
chr4	68481478	68566889	NM_018227	0.274	-	UBA6
chr15	65255361	65281844	NM_001127889	0.274	-	SPG21
chr10	60936347	61007534	NM_032439	0.274	+	PHYHIPL
chr1	192544856	192549159	NM_002922	0.273	+	RGS1
chr17	58227301	58236906	NM_000717	0.273	+	CA4
chr2	237994083	238007489	NM_006710	0.272	+	COPS8
chr2	237994083	238007489	NM_198189	0.272	+	COPS8
chr17	46669653	46679703	NR_110329	0.271	+	HOXB-AS3
chr17	46669653	46683774	NR_033204	0.271	+	HOXB-AS3
chr17	46669653	46679703	NR_033203	0.271	+	HOXB-AS3
chr14	62229074	62263146	NM_003082	0.271	+	SNAPC1
chr2	33931952	34522813	NR_126403	0.271	+	LINC01317
chr8	7669241	7673238	NM_001037668	0.270	-	DEFB107A
chr8	7669241	7673238	NM_001040705	0.270	-	DEFB107B
chr10	5090957	5149878	NM_001253908	0.270	+	AKR1C3
chr9	138073454	138079152	NR_046107	0.270	+	LOC401557
chr1	28905049	28908366	NR_024127	0.270	-	SNHG12
chr5	87962670	87962757	NR_030741	0.270	-	MIR9-2
chr7	77428108	77586821	NM_001127358	0.269	+	PHTF2
chr7	77428108	77553500	NM_001127360	0.269	+	PHTF2
chr11	93465169	93465299	NR_003026	0.269	-	SNORA1
chr6	27107087	27107457	NM_003495	0.269	+	HIST1H4I
chr12	101786897	101801598	NM_001301068	0.268	-	ARL1
chr12	101786897	101801598	NM_001177	0.268	-	ARL1
chr12	54402889	54406545	NM_022658	0.267	+	HOXC8
chr11	32914723	33001814	NM_001076786	0.266	+	QSER1
chr13	100615274	100624178	NM_033132	0.266	-	ZIC5
chr8	71485452	71520694	NM_014294	0.264	-	TRAM1
chr10	77168914	77171082	NR_110304	0.264	+	LOC101929234
chr11	62063753	62066536	NM_206998	0.264	-	SCGB1D4
chr10	77161285	77168740	NR_024421	0.264	+	ZNF503-AS2
chr11	102641232	102651359	NM_002425	0.262	-	MMP10
chr15	37265021	37265102	NR_107030	0.260	-	MIR8063
chr12	32943679	33049780	NM_004572	0.260	-	PKP2
chr12	32943679	33049780	NM_001005242	0.260	-	PKP2
chr2	131278666	131285565	NM_001079530	0.260	+	CFC1B
chr12	73724	91263	NR_130745	0.260	+	LOC100288778
chr7	154795142	154797413	NR_028090	0.259	+	PAXIP1-AS1
chr1	111489811	111506566	NM_018372	0.259	-	LRIF1
chr1	111489811	111506566	NM_001006945	0.259	-	LRIF1
chr2	165536694	165697928	NM_014900	0.258	-	COBLL1
chr2	165536694	165697928	NM_001278461	0.258	-	COBLL1
chr2	58134785	58387055	NM_001288837	0.257	+	VRK2
chr2	58134785	58387055	NM_001288838	0.257	+	VRK2
chr6	105384168	105388402	NR_046407	0.257	-	LINC00577
chr4	155506428	155511897	NM_021871	0.256	-	FGA
chr4	155504279	155511897	NM_000508	0.256	-	FGA
chr3	28373179	28390618	NM_001134432	0.255	-	AZI2
chr3	28363843	28390618	NM_022461	0.255	-	AZI2
chr3	28363843	28390618	NM_001271650	0.255	-	AZI2
chr3	28373179	28390618	NM_001134433	0.255	-	AZI2
chr12	82347497	82386912	NR_110089	0.254	+	LOC101928449
chr2	131350352	131357251	NM_001079530	0.253	-	CFC1B
chr3	28390639	28566632	NM_001040432	0.253	+	ZCWPW2
chr17	74002926	74023507	NM_001988	0.253	-	EVPL
chr12	20167618	20251802	NR_040098	0.253	+	LOC100506393
chr1	43638000	43720029	NM_001195831	0.252	+	CFAP57
chr1	43638000	43676549	NM_152498	0.252	+	CFAP57
chr1	43638000	43676549	NM_001167965	0.252	+	CFAP57
chr3	119187784	119213554	NM_152305	0.252	+	POGLUT1
chr3	119187784	119213554	NR_024265	0.252	+	POGLUT1
chr1	43629844	43637986	NM_006824	0.251	-	EBNA1BP2
chr15	42264960	42291292	NR_120334	0.251	+	PLA2G4E-AS1
chr20	50448335	50479452	NR_110016	0.251	-	LINC01429
chr3	188659503	188665428	NR_046873	0.250	-	TPRG1-AS1
chr10	112657847	112657913	NR_039828	0.250	+	MIR4680
chr2	179387917	179484944	NR_038271	0.249	+	TTN-AS1
chr20	30009241	30016983	NR_045677	0.248	-	DEFB122
chr7	87905743	87936228	NM_001205315	0.246	-	STEAP4
chr7	87905743	87936228	NM_001205316	0.246	-	STEAP4
chr7	87905743	87936228	NM_024636	0.246	-	STEAP4
chr14	50234786	50249856	NM_014315	0.246	+	KLHDC2
chr15	93426072	93441977	NR_037601	0.246	+	LINC01578
chr15	93426072	93441977	NR_037600	0.246	+	LINC01578
chr3	172607146	172859058	NM_031955	0.246	-	SPATA16
chr17	48050129	48052323	NM_001934	0.246	+	DLX4
chr7	124824622	125019375	NR_110188	0.246	+	LOC101928283
chr12	9067315	9094060	NM_004426	0.245	+	PHC1
chr10	59951277	60027694	NM_152230	0.245	-	IPMK
chr13	67399300	67489163	NR_046527	0.244	+	PCDH9-AS2
chr7	35242041	35293711	NM_001077653	0.244	-	TBX20
chr7	35271111	35293711	NM_001166220	0.244	-	TBX20
chr6	105404922	105531207	NM_001004317	0.243	+	LIN28B
chr3	52321835	52329272	NM_145262	0.243	+	GLYCTK
chr3	52321835	52327021	NM_001144951	0.243	+	GLYCTK
chr3	52321835	52329272	NR_026701	0.243	+	GLYCTK
chr3	52321835	52329272	NR_026700	0.243	+	GLYCTK
chr3	52321835	52329272	NR_026699	0.243	+	GLYCTK
chr3	52321835	52329272	NR_026702	0.243	+	GLYCTK
chr2	131349737	131357148	NM_001270420	0.243	-	CFC1
chr2	131349737	131357148	NM_032545	0.243	-	CFC1
chr2	131349737	131357148	NM_001270421	0.243	-	CFC1
chr3	120627049	121143608	NM_014980	0.243	+	STXBP5L
chr15	49170289	49172380	NM_014335	0.243	+	EID1
chr3	136560817	136580905	NR_110177	0.242	-	NCK1-AS1
chr3	136560817	136580905	NR_110176	0.242	-	NCK1-AS1
chr3	136560817	136580905	NR_110175	0.242	-	NCK1-AS1
chr15	41983782	41983876	NR_030356	0.242	+	MIR626
chr2	189598464	189654831	NM_052952	0.242	-	DIRC1
chr1	153507075	153508717	NM_014624	0.242	-	S100A6
chr11	8081584	8090920	NR_120537	0.241	+	TUB-AS1
chr11	8081584	8090920	NR_120538	0.241	+	TUB-AS1
chr13	50018428	50069139	NM_031915	0.240	+	SETDB2
chrX	137713733	137793827	NM_004114	0.240	-	FGF13
chr5	98104998	98132198	NM_001012761	0.239	+	RGMB
chr13	104077549	104080035	NR_126374	0.239	+	LINC01309
chr2	237073878	237076652	NM_001301687	0.239	-	GBX2
chr2	237073878	237076652	NM_001485	0.239	-	GBX2
chr17	180995	183279	NM_001242780	0.239	+	LOC100506388
chr17	180995	183279	NR_040011	0.239	+	LOC100506388
chr8	67474409	67525484	NM_001144755	0.237	-	MYBL1
chr8	67474409	67525484	NM_001294282	0.237	-	MYBL1
chr8	67474409	67525484	NM_001080416	0.237	-	MYBL1
chr8	101269286	101348446	NM_001280539	0.237	-	RNF19A
chr4	36245737	36275837	NR_122079	0.236	+	LOC439933
chr19	38085730	38105079	NM_001172226	0.236	+	ZNF540
chr19	38085730	38105079	NM_001172225	0.236	+	ZNF540
chr16	57844548	57850831	NM_001278081	0.235	+	LOC388282
chr9	110047049	110094475	NM_001244713	0.235	+	RAD23B
chr12	64586418	64616076	NM_152440	0.235	-	C12orf66
chr12	64586418	64616076	NM_001300941	0.235	-	C12orf66
chr12	64580091	64616076	NM_001300940	0.235	-	C12orf66
chr13	38136718	38172981	NM_001135936	0.235	-	POSTN
chr13	38136718	38172981	NM_001286666	0.235	-	POSTN
chr13	38136718	38172981	NM_006475	0.235	-	POSTN
chr13	38136718	38172981	NM_001135935	0.235	-	POSTN
chr13	38136718	38172981	NM_001135934	0.235	-	POSTN
chr13	38136718	38172981	NM_001286667	0.235	-	POSTN
chr13	38136718	38172981	NM_001286665	0.235	-	POSTN
chr1	97187160	97280605	NM_001300988	0.234	+	PTBP2
chr1	97187160	97280605	NM_001300985	0.234	+	PTBP2
chr1	97187160	97280605	NM_001300989	0.234	+	PTBP2
chr1	97187160	97280605	NM_001300986	0.234	+	PTBP2
chr1	97187160	97280605	NM_001300987	0.234	+	PTBP2
chr1	97187160	97280605	NM_001300990	0.234	+	PTBP2
chr1	97187160	97280605	NM_021190	0.234	+	PTBP2
chr1	97187160	97280605	NR_125357	0.234	+	PTBP2
chr16	80637675	80838175	NM_152342	0.234	-	CDYL2
chr7	77423044	77427747	NM_032936	0.233	-	TMEM60
chr11	122017229	122017301	NR_029477	0.233	-	MIRLET7A2
chr19	38055154	38085693	NM_001290314	0.233	-	ZNF571
chr19	38055154	38085693	NM_016536	0.233	-	ZNF571
chr5	140739702	140892546	NM_018923	0.232	+	PCDHGB2
chr5	140739702	140742138	NM_032096	0.232	+	PCDHGB2
chr11	62392297	62414198	NM_198335	0.231	-	GANAB
chr11	62392297	62414198	NM_198334	0.231	-	GANAB
chr11	62392297	62414198	NM_001278194	0.231	-	GANAB
chr11	62392297	62414198	NM_001278193	0.231	-	GANAB
chr11	62392297	62414198	NM_001278192	0.231	-	GANAB
chr3	136581049	136670452	NM_001291999	0.229	+	NCK1
chr3	136581049	136670452	NM_006153	0.229	+	NCK1
chr11	33061560	33095109	NM_001145541	0.229	+	TCP11L1
chr12	57037463	57037538	NR_003046	0.228	-	SNORD59B
chr12	9875087	9885895	NM_172004	0.227	-	CLECL1
chr12	9868455	9885895	NM_001253750	0.227	-	CLECL1
chr12	9868455	9885895	NM_001267701	0.227	-	CLECL1
chr17	5112215	5138155	NM_207103	0.227	-	SCIMP
chr17	5112215	5138155	NM_001271842	0.227	-	SCIMP
chr16	30278913	30346695	NR_002453	0.227	-	SMG1P5
chr12	93965456	93970521	NM_001270469	0.226	+	SOCS2
chr12	93965456	93970521	NM_001270470	0.226	+	SOCS2
chr8	86775049	86776128	NR_003594	0.226	-	REXO1L2P
chr17	58179120	58180280	NR_027408	0.226	-	LOC653653
chrX	48432740	48439553	NM_006743	0.225	+	RBM3
chr13	49882785	50018262	NM_001287337	0.225	-	CAB39L
chr13	49882785	50018262	NM_001079670	0.225	-	CAB39L
chr4	76781025	76823681	NM_006239	0.225	-	PPEF2
chr10	54210636	54215032	NR_120642	0.225	-	LINC01468
chr8	86756683	86757761	NR_003594	0.223	-	REXO1L2P
chr12	104697509	104698982	NM_001008394	0.223	+	EID3
chr13	32598195	32605776	NR_103839	0.222	-	FRY-AS1
chr13	52023619	52027275	NM_001039938	0.221	-	INTS6
chr13	51935700	52027275	NM_001039937	0.221	-	INTS6
chr13	51935700	52027275	NM_012141	0.221	-	INTS6
chr10	11059892	11378672	NM_006561	0.220	+	CELF2
chr5	72416387	72427644	NM_001161342	0.220	+	TMEM171
chr5	72416387	72427644	NM_173490	0.220	+	TMEM171
chr18	56118305	56118390	NR_029667	0.220	+	MIR122
chr2	17721806	17837706	NM_003385	0.218	+	VSNL1
chr9	134735496	134955274	NM_004269	0.217	-	MED27
chr9	134735496	134955274	NM_001253881	0.217	-	MED27
chr9	134948737	134955274	NM_001253882	0.217	-	MED27
chr11	93464668	93464739	NR_003036	0.215	-	SNORD6
chr8	86727072	86728150	NR_003594	0.215	+	REXO1L2P
chr2	185243701	185243771	NR_039638	0.215	+	MIR548AE1
chr4	36067619	36245979	NM_015230	0.214	-	ARAP2
chr2	107429531	107503563	NM_001142352	0.214	-	ST6GAL2
chr2	107418055	107503563	NM_032528	0.214	-	ST6GAL2
chr8	86787244	86788322	NR_003594	0.213	-	REXO1L2P
chr18	56118311	56118384	NR_039899	0.213	-	MIR3591
chr8	86566827	86567905	NR_003594	0.212	-	REXO1L2P
chr16	18816174	18937726	NM_015092	0.212	-	SMG1
chr6	5452700	5458308	NR_125846	0.212	-	LOC101927972
chr6	5452700	5458308	NR_125847	0.212	-	LOC101927972
chr6	5452700	5458308	NR_125848	0.212	-	LOC101927972
chr10	94449680	94455408	NM_002729	0.208	+	HHEX
chrX	65382390	65487230	NM_138737	0.208	+	HEPH
chr2	64412212	64432619	NR_033837	0.207	-	LINC00309
chr1	97188193	97280605	NR_125356	0.207	+	PTBP2
chr19	5865836	5870551	NM_002034	0.206	-	FUT5
chr11	3402190	3430378	NR_024248	0.206	+	TSSC2
chr9	133710641	133763062	NM_005157	0.206	+	ABL1
chr12	47469489	47473734	NM_181847	0.206	-	AMIGO2
chr12	47470382	47473734	NM_001143668	0.206	-	AMIGO2
chr15	95822518	95870329	NR_034095	0.205	-	LINC01197
chr22	37576205	37584330	NM_182486	0.205	-	C1QTNF6
chr22	37576205	37584330	NM_031910	0.205	-	C1QTNF6
chr5	140734591	140892546	NM_018917	0.205	+	PCDHGA4
chr5	140734591	140737297	NM_032053	0.205	+	PCDHGA4
chr5	92745061	92907049	NR_109825	0.205	-	NR2F1-AS1
chr1	161196975	161197051	NR_049819	0.204	+	MIR5187
chr5	95997740	96110385	NM_001190442	0.204	+	CAST
chr1	34329679	34330392	NR_033264	0.204	+	HMGB4
chr22	24738075	24813708	NM_001254733	0.204	+	SPECC1L
chr13	52027480	52028851	NR_103812	0.203	+	INTS6-AS1
chr7	31003635	31019146	NM_000823	0.203	+	GHRHR
chr12	93959403	93965174	NR_038263	0.202	-	SOCS2-AS1
chr8	31497267	32600770	NM_013962	0.202	+	NRG1
chr8	7833914	7835507	NM_001256871	0.202	-	USP17L3
chr13	28494167	28500451	NM_000209	0.201	+	PDX1
chr20	48927247	48937879	NR_109950	0.201	-	LINC01271
chrX	137794268	137798763	NR_038405	0.201	+	FGF13-AS1
chr2	79312148	79315150	NM_006507	0.200	-	REG1B
chr2	55459813	55462989	NM_001177413	0.200	+	RPS27A
chr3	137729005	137752494	NM_016369	0.199	+	CLDN18
chr10	6660677	6681743	NR_120634	0.198	+	LOC101928150
chr11	3666360	3685646	NM_004314	0.198	+	ART1
chr2	165697258	165705906	NR_110574	0.197	+	LOC101929633
chr1	43637322	43637383	NR_106791	0.197	-	MIR6733
chr1	155051347	155060014	NM_004952	0.196	+	EFNA3
chr18	3453771	3458406	NM_173211	0.195	+	TGIF1
chr5	95997860	96110385	NM_001042440	0.195	+	CAST
chr8	29989186	30002200	NM_001100916	0.195	-	MBOAT4
chr7	96635289	96640352	NM_005222	0.195	+	DLX6
chr13	32605436	32870776	NM_023037	0.194	+	FRY
chr10	4698347	4704606	NR_015425	0.193	+	LINC00705
chr12	54452037	54516018	NR_026655	0.193	+	FLJ12825
chr2	55399686	55459699	NM_001135598	0.192	-	CLHC1
chr12	92378751	92535489	NR_046159	0.192	-	C12orf79
chr7	63484795	63490480	NR_039987	0.192	-	LINC01005
chr15	49462212	49622002	NM_002044	0.191	+	GALK2
chr15	49462212	49622002	NM_001289031	0.191	+	GALK2
chr15	49462212	49622002	NM_001289030	0.191	+	GALK2
chr1	222763300	222765975	NR_110614	0.189	+	TAF1A-AS1
chr7	115863004	115898837	NM_152829	0.188	+	TES
chr10	81679933	81682875	NR_002724	0.188	+	MBL1P
chr3	52288437	52312659	NM_025222	0.187	-	WDR82
chr1	222731649	222763275	NM_005681	0.187	-	TAF1A
chr1	222731243	222763275	NM_001201536	0.187	-	TAF1A
chr1	222731243	222763275	NM_139352	0.187	-	TAF1A
chr5	87960262	87969146	NR_024384	0.186	-	LINC00461
chr1	222763261	222765975	NR_110613	0.186	+	TAF1A-AS1
chr2	240273418	240273499	NR_039948	0.186	-	MIR2467
chr7	134850531	134855578	NM_001243754	0.185	-	C7orf49
chr7	134850531	134855578	NM_001243751	0.185	-	C7orf49
chr7	134850531	134855578	NM_024033	0.185	-	C7orf49
chr7	134850531	134855578	NM_001243749	0.185	-	C7orf49
chr15	93443550	93492463	NM_001042572	0.185	+	CHD2
chr15	93443550	93571237	NM_001271	0.185	+	CHD2
chr17	46684594	46688383	NM_004502	0.184	-	HOXB7
chr1	17007749	17007823	NR_037446	0.183	+	MIR3675
chr2	55459540	55462989	NM_002954	0.182	+	RPS27A
chr2	87144737	87241099	NM_001024457	0.181	+	RGPD1
chr2	201980876	202006323	NM_001127184	0.180	+	CFLAR
chr2	201980876	202037411	NM_001202516	0.180	+	CFLAR
chr2	201980876	202037411	NM_001202517	0.180	+	CFLAR
chr2	201980876	202037411	NM_003879	0.180	+	CFLAR
chr2	201980876	202037411	NM_001202519	0.180	+	CFLAR
chr11	33060962	33095109	NM_018393	0.180	+	TCP11L1
chr11	55735033	55735939	NM_001005491	0.180	-	OR10AG1
chr13	41635696	41658139	NM_007187	0.179	+	WBP4
chr12	47473385	47630446	NM_138371	0.179	+	PCED1B
chr12	47473385	47630446	NM_001281429	0.179	+	PCED1B
chr10	33486546	33623833	NM_001024629	0.178	-	NRP1
chr10	33486546	33623833	NM_001024628	0.178	-	NRP1
chr11	93464144	93464265	NR_003032	0.178	-	SNORA32
chr1	65045529	65045604	NR_039957	0.178	+	MIR4794
chr11	122022936	122023016	NR_029515	0.178	-	MIR100
chr20	37842423	37853391	NR_027124	0.177	-	LOC339568
chr2	55399686	55459449	NM_152385	0.177	-	CLHC1
chr9	110046333	110094475	NM_001244724	0.177	+	RAD23B
chr11	65651210	65656010	NM_004214	0.176	-	FIBP
chr11	65651210	65656010	NM_198897	0.176	-	FIBP
chr10	106113521	106214848	NM_001008723	0.176	+	CFAP58
chr13	20761603	20767114	NM_004004	0.176	-	GJB2
chr8	120569316	120651106	NM_001040092	0.176	-	ENPP2
chr8	120569316	120651106	NM_001130863	0.176	-	ENPP2
chr8	120569316	120651106	NM_006209	0.176	-	ENPP2
chr19	50194364	50216988	NM_001199753	0.176	+	CPT1C
chr19	50194364	50216988	NM_152359	0.176	+	CPT1C
chr19	50194364	50216988	NM_001199752	0.176	+	CPT1C
chr19	50194364	50216988	NM_001136052	0.176	+	CPT1C
chr19	50194364	50216988	NR_108072	0.176	+	CPT1C
chr1	197473878	197744623	NM_001195215	0.175	-	DENND1B
chr1	197521384	197744623	NM_144977	0.175	-	DENND1B
chr1	197473878	197744623	NR_125340	0.175	-	DENND1B
chr1	197521384	197744623	NM_001300858	0.175	-	DENND1B
chr1	197703138	197744623	NM_001195216	0.175	-	DENND1B
chr11	58912251	58922511	NM_022074	0.175	+	FAM111A
chr11	58912251	58922511	NM_198847	0.175	+	FAM111A
chr6	55620237	55740375	NM_021073	0.175	-	BMP5
chr1	56960418	57045257	NM_003713	0.174	-	PPAP2B
chr3	99979660	100044096	NM_018309	0.174	+	TBC1D23
chr3	99979660	100044096	NM_001199198	0.174	+	TBC1D23
chr18	9913954	9960018	NM_003574	0.174	+	VAPA
chr18	9913954	9960018	NM_194434	0.174	+	VAPA
chr14	93389444	93401638	NM_001275	0.174	+	CHGA
chr14	93389444	93401641	NM_001301690	0.174	+	CHGA
chr4	155661992	155674271	NM_001301645	0.173	+	LRAT
chr2	176994421	176997423	NM_001199747	0.173	+	HOXD8
chr14	23938897	23947402	NM_015514	0.173	+	NGDN
chr14	23938897	23947402	NM_001042635	0.173	+	NGDN
chrX	74273006	74376175	NM_001271697	0.173	-	ABCB7
chrX	74273006	74376175	NM_001271696	0.173	-	ABCB7
chrX	74273006	74376175	NM_004299	0.173	-	ABCB7
chrX	74273006	74376175	NM_001271698	0.173	-	ABCB7
chrX	74273006	74376175	NM_001271699	0.173	-	ABCB7
chr22	37361288	37364213	NR_038954	0.172	+	LL22NC01-81G9.3
chr1	115215719	115238239	NM_000036	0.172	-	AMPD1
chr1	115215719	115238239	NM_001172626	0.172	-	AMPD1
chr11	49973942	49974971	NM_001001955	0.172	+	OR4C13
chr4	56719815	56771244	NM_018261	0.172	+	EXOC1
chr4	56719815	56771244	NM_178237	0.172	+	EXOC1
chr4	56719815	56771244	NM_001024924	0.172	+	EXOC1
chr2	176994467	176997423	NM_001199746	0.172	+	HOXD8
chr2	176994467	176997423	NM_019558	0.172	+	HOXD8
chr19	57631508	57643293	NM_020903	0.172	+	USP29
chr12	93964756	93970521	NM_001270468	0.171	+	SOCS2
chr2	71004441	71017775	NM_001004311	0.170	-	FIGLA
chr1	205305192	205326128	NM_018203	0.169	-	KLHDC8A
chr15	89787193	89860362	NM_018193	0.168	+	FANCI
chr15	89787193	89860362	NM_001113378	0.168	+	FANCI
chr11	18621350	18631802	NR_038360	0.168	+	SPTY2D1-AS1
chr10	19999263	20017479	NR_120646	0.168	-	LOC101928834
chr19	40315986	40324873	NM_004714	0.168	-	DYRK1B
chr19	40315986	40324873	NM_006483	0.168	-	DYRK1B
chr19	40315986	40324873	NM_006484	0.168	-	DYRK1B
chr2	176987412	176989645	NM_014213	0.168	+	HOXD9
chr12	91345991	91348924	NR_130711	0.167	-	CCER1
chr6	17281808	17294099	NM_001143942	0.167	+	RBM24
chr1	153509622	153514241	NM_002962	0.167	-	S100A5
chrX	13671309	13683527	NM_152634	0.165	+	TCEANC
chr12	91345991	91348953	NM_152638	0.165	-	CCER1
chr18	72909277	72921281	NM_175907	0.165	-	ZADH2
chr5	70370029	70388897	NR_026578	0.164	-	LOC647859
chr3	185764105	185826901	NM_004454	0.164	-	ETV5
chr7	134850531	134855276	NM_001243752	0.164	-	C7orf49
chr18	59992519	60054943	NM_003839	0.164	+	TNFRSF11A
chr18	59992519	60054943	NM_001278268	0.164	+	TNFRSF11A
chr18	59992519	60054943	NM_001270949	0.164	+	TNFRSF11A
chr18	59992519	60054943	NM_001270950	0.164	+	TNFRSF11A
chr18	59992519	60054943	NM_001270951	0.164	+	TNFRSF11A
chr5	135282599	135290723	NM_002302	0.164	-	LECT2
chr1	205305192	205326218	NM_001271864	0.163	-	KLHDC8A
chr1	205305192	205326218	NM_001271865	0.163	-	KLHDC8A
chr1	205305192	205326218	NM_001271863	0.163	-	KLHDC8A
chr10	106111058	106113333	NR_108036	0.163	-	CFAP58-AS1
chr7	84624871	84751247	NM_152754	0.163	-	SEMA3D
chr4	99799606	99850243	NM_001130678	0.160	-	EIF4E
chr1	19209695	19209769	NR_039844	0.160	-	MIR4695
chrX	13671224	13683527	NM_001297564	0.160	+	TCEANC
chrX	13671224	13683527	NM_001297563	0.160	+	TCEANC
chr11	48118333	48118410	NR_036119	0.160	+	MIR3161
chr7	27185201	27187393	NM_024014	0.159	-	HOXA6
chr1	211839772	211848972	NM_001204183	0.158	-	NEK2
chr1	211831598	211848972	NM_001204182	0.158	-	NEK2
chr1	211836113	211848972	NM_002497	0.158	-	NEK2
chr3	42824399	42845934	NM_001099668	0.158	-	HIGD1A
chr6	29426229	29432099	NM_030883	0.158	+	OR2H1
chr6	150920998	151164799	NM_001029884	0.158	+	PLEKHG1
chr6	89235642	89249088	NR_110867	0.157	-	LOC101928936
chr2	38152461	38244890	NM_001170791	0.156	+	RMDN2
chr8	91070835	91095109	NM_004929	0.156	-	CALB1
chr19	51728334	51743274	NM_001082618	0.155	+	CD33
chr19	51728334	51743274	NM_001772	0.155	+	CD33
chr19	51728334	51739221	NM_001177608	0.155	+	CD33
chr2	55459038	55462989	NM_001135592	0.155	+	RPS27A
chr19	12305829	12318391	NR_104179	0.155	+	LOC100289333
chr9	26947036	27062931	NM_001099223	0.155	+	IFT74
chr5	131892615	131980313	NM_005732	0.155	+	RAD50
chr12	80603232	80772870	NM_173591	0.155	+	OTOGL
chr14	70712469	70714518	NR_003951	0.154	-	ADAM21P1
chr17	42018171	42019833	NM_002722	0.154	-	PPY
chr1	244816349	244872336	NM_016076	0.153	+	DESI2
chr1	244816349	244872336	NR_123736	0.153	+	DESI2
chr1	244816349	244872336	NR_123735	0.153	+	DESI2
chr1	244816349	244872336	NM_001297746	0.153	+	DESI2
chr19	45809670	45826235	NM_001824	0.153	-	CKM
chr15	79484048	79576287	NR_038997	0.153	-	ANKRD34C-AS1
chr3	42824399	42846027	NM_001099669	0.153	-	HIGD1A
chr3	42824399	42846027	NM_014056	0.153	-	HIGD1A
chr17	46668618	46671103	NM_002147	0.152	-	HOXB5
chr9	106856830	106903700	NM_001042550	0.151	+	SMC2
chr14	90422245	90511108	NM_018319	0.151	+	TDP1
chr14	90422245	90511108	NM_001008744	0.151	+	TDP1
chr9	107509968	107522403	NM_015469	0.151	+	NIPSNAP3A
chr22	29168661	29185289	NM_001284264	0.151	+	CCDC117
chr22	29168661	29185289	NM_173510	0.151	+	CCDC117
chr22	29168661	29185289	NM_001284263	0.151	+	CCDC117
chr7	27186781	27195547	NR_038831	0.150	+	HOXA-AS3
chr6	26045638	26046097	NM_003531	0.149	+	HIST1H3C
chr1	101491401	101552935	NR_109849	0.149	+	LOC102606465
