# Argument List:
# Name = NA
# peak file = /data4/CistromeAP/galaxy_database/files/000/976/dataset_976271.dat
# distance = 30000 bp
#Chromsome	TSS	TTS	RefseqID	Score	Strand	GeneSymbol
chr21	19149720	19164826	NR_038871	0.585	-	C21orf91-OT1
chr21	19149720	19164826	NR_038870	0.585	-	C21orf91-OT1
chr4	89378267	89427319	NM_016323	0.585	+	HERC5
chr19	48711342	48744320	NM_001184900	0.585	-	CARD8
chr19	48711342	48744320	NR_033679	0.585	-	CARD8
chr10	5196654	5227150	NR_027916	0.585	-	AKR1C8P
chr7	80267831	80303734	NM_000072	0.585	+	CD36
chr7	80267831	80308593	NM_001001548	0.585	+	CD36
chr11	108376157	108464374	NM_015065	0.585	-	EXPH5
chr10	111767710	111895323	NM_001121	0.585	+	ADD3
chr10	111767710	111895323	NM_016824	0.585	+	ADD3
chr2	37477645	37544222	NM_005813	0.585	-	PRKD3
chr21	39493544	39528605	NR_026838	0.584	+	DSCR8
chr21	39493544	39528605	NR_026842	0.584	+	DSCR8
chr21	39493544	39528605	NR_026841	0.584	+	DSCR8
chr21	39493544	39528605	NR_026839	0.584	+	DSCR8
chr21	39493544	39528605	NR_026840	0.584	+	DSCR8
chr4	160188997	160281301	NM_014247	0.584	+	RAPGEF2
chr6	117993975	117996447	NR_110854	0.584	-	LOC101927919
chr18	22641887	22932214	NM_015461	0.584	-	ZNF521
chr3	156390959	156393502	NR_027954	0.584	-	TIPARP-AS1
chr1	145456235	145470387	NM_032305	0.584	-	POLR3GL
chr4	109459345	109541613	NR_026968	0.584	-	RPL34-AS1
chr4	171147741	171204873	NR_125889	0.584	+	LOC101928223
chr6	109615505	109629423	NR_028595	0.584	+	CCDC162P
chrX	113818550	114144624	NM_000868	0.584	+	HTR2C
chrX	113818550	114144624	NM_001256760	0.584	+	HTR2C
chrX	113818550	114144624	NM_001256761	0.584	+	HTR2C
chr15	23094330	23115254	NR_040057	0.584	-	LOC283683
chr6	88494577	88621449	NR_110869	0.584	+	LOC101928911
chr14	50359735	50363772	NM_001663	0.584	+	ARF6
chr6	70925742	71012786	NM_001851	0.583	-	COL9A1
chr2	172544181	172606668	NM_001271789	0.583	+	DYNC1I2
chr2	172544181	172606668	NM_001271785	0.583	+	DYNC1I2
chr2	172544181	172606668	NM_001271787	0.583	+	DYNC1I2
chr1	117910084	118068320	NM_006699	0.583	+	MAN1A2
chr7	96110937	96132835	NM_001201451	0.583	-	C7orf76
chr7	96110937	96132835	NM_001201450	0.583	-	C7orf76
chr2	223162865	223169936	NM_153038	0.583	+	CCDC140
chr8	79446126	79470738	NR_125389	0.583	-	LOC101927003
chr2	131369105	131415610	NM_001277083	0.583	+	POTEJ
chr3	132136552	132257876	NM_015268	0.583	+	DNAJC13
chr4	53578620	53580305	NR_024031	0.583	+	DANCR
chr10	91675245	91717130	NR_110655	0.582	-	LINC01375
chr5	110834021	110848157	NM_139164	0.582	-	STARD4
chr2	208051413	208119040	NR_110283	0.582	-	LOC101927865
chr4	41746098	41750987	NM_003924	0.582	-	PHOX2B
chr15	42502649	42565782	NM_001286487	0.581	-	TMEM87A
chr15	42549094	42565782	NM_001110503	0.581	-	TMEM87A
chr15	42502649	42565782	NM_015497	0.581	-	TMEM87A
chr17	3907738	4046253	NM_015113	0.581	-	ZZEF1
chr12	92817734	92824730	NM_001025233	0.581	+	CLLU1
chr15	80352271	80430735	NM_001242913	0.581	+	ZFAND6
chr10	63239798	63242948	NR_120644	0.581	+	TMEM26-AS1
chr10	63239798	63253189	NR_120645	0.581	+	TMEM26-AS1
chr6	49986555	49989694	NM_001037497	0.581	-	DEFB110
chr6	49976850	49989694	NM_001037728	0.581	-	DEFB110
chr15	85923826	85923893	NR_106993	0.581	+	MIR7706
chr12	106976684	107156582	NM_213594	0.581	+	RFX4
chr15	85923846	86292589	NM_006738	0.581	+	AKAP13
chr15	85923846	86292589	NM_007200	0.581	+	AKAP13
chr4	154605440	154627242	NM_003264	0.581	+	TLR2
chr1	41157241	41237275	NM_001142587	0.581	+	NFYC
chr1	41157241	41237275	NM_001142589	0.581	+	NFYC
chr1	41157241	41237275	NM_001142588	0.581	+	NFYC
chr1	41157241	41237275	NM_014223	0.581	+	NFYC
chr2	131975923	132022416	NM_001083538	0.580	+	POTEE
chr12	95910335	95945266	NM_032147	0.580	-	USP44
chr18	59415408	59421928	NR_103449	0.580	+	LINC01544
chr3	42977833	42984283	NM_001205272	0.580	+	KRBOX1
chr15	44826702	44829098	NR_034171	0.580	-	EIF3J-AS1
chr12	92813869	92821924	NM_001025232	0.580	-	CLLU1OS
chr2	61705068	61765418	NM_003400	0.580	-	XPO1
chr1	200638634	200663378	NR_110787	0.580	+	LOC101929224
chr4	108745720	108836204	NM_001136258	0.580	+	SGMS2
chr5	86690078	86708850	NM_001239	0.580	-	CCNH
chr3	108030631	108097131	NM_001282557	0.580	+	HHLA2
chr6	168228314	168372700	NM_001291964	0.580	+	MLLT4
chr15	44826702	44829121	NR_034170	0.580	-	EIF3J-AS1
chr10	72575703	72640932	NM_003901	0.579	+	SGPL1
chr4	124573939	124851518	NR_027105	0.579	+	LINC01091
chr15	45722726	45725647	NM_032413	0.579	+	C15orf48
chr15	45722726	45725647	NM_197955	0.579	+	C15orf48
chr5	34656595	34832717	NM_001145520	0.579	+	RAI14
chr9	101569980	101612363	NM_024642	0.579	+	GALNT12
chr18	21572736	21715574	NM_153211	0.579	+	TTC39C
chr16	80600999	80606705	NR_104666	0.579	-	LINC01227
chr2	53897449	54087170	NM_001164165	0.579	-	GPR75-ASB3
chr2	54080049	54087170	NM_006794	0.579	-	GPR75
chr1	186265404	186283694	NM_001127708	0.579	+	PRG4
chr1	186265404	186283694	NM_001127709	0.579	+	PRG4
chr1	186265404	186283694	NM_001127710	0.579	+	PRG4
chr1	186265404	186283694	NM_001303232	0.579	+	PRG4
chr1	186265404	186283694	NM_005807	0.579	+	PRG4
chr5	68666861	68710628	NM_133340	0.578	+	RAD17
chr5	68666861	68710628	NM_133341	0.578	+	RAD17
chr4	159814683	159956333	NM_152543	0.578	-	C4orf45
chr9	104122698	104145801	NM_001127610	0.578	-	BAAT
chr7	107405911	107443678	NM_000111	0.578	-	SLC26A3
chr16	61685914	62070739	NM_001796	0.578	-	CDH8
chr17	74669731	74707087	NM_001008528	0.578	-	MXRA7
chr17	74675650	74707087	NM_001008529	0.578	-	MXRA7
chr17	74675650	74707087	NM_198530	0.578	-	MXRA7
chr9	26993134	27005691	NM_022901	0.578	-	LRRC19
chr19	21203425	21242852	NM_025189	0.577	+	ZNF430
chr19	21203425	21242852	NM_001172671	0.577	+	ZNF430
chr10	63661012	63856707	NM_032199	0.577	+	ARID5B
chr6	116421998	116566853	NM_152729	0.577	+	NT5DC1
chr2	108439519	108442583	NR_024439	0.577	-	RGPD4-AS1
chr15	65409716	65426174	NM_005707	0.577	-	PDCD7
chr15	42565855	42607031	NM_001301409	0.577	+	GANC
chr1	218615967	218617337	NR_125715	0.577	+	TGFB2-OT1
chr10	95859405	95868551	NR_120615	0.576	-	PLCE1-AS2
chr10	95841706	95868551	NR_120616	0.576	-	PLCE1-AS2
chr12	44229663	44783545	NM_032256	0.576	+	TMEM117
chr12	44229663	44783545	NM_001286212	0.576	+	TMEM117
chr12	44229663	44783545	NM_001286213	0.576	+	TMEM117
chr12	44229663	44783545	NM_001286211	0.576	+	TMEM117
chr4	123651343	123653613	NR_024041	0.576	-	CETN4P
chr1	145470507	145475647	NM_001039888	0.576	+	ANKRD34A
chr1	145764594	145827103	NM_001097613	0.576	-	GPR89A
chr1	145764594	145827103	NM_001097612	0.576	-	GPR89A
chr1	145764594	145827103	NR_036541	0.576	-	GPR89A
chr9	111899580	111929571	NM_014334	0.576	-	FRRS1L
chr14	50433116	50433229	NR_106724	0.576	+	MIR6076
chr12	20522178	20837041	NM_000921	0.576	+	PDE3A
chr2	131220388	131266808	NM_001277406	0.575	-	POTEI
chr17	43138666	43186382	NM_021079	0.575	+	NMT1
chr15	42704634	42749765	NM_001284306	0.575	-	ZNF106
chr15	42704634	42749765	NM_022473	0.575	-	ZNF106
chr2	42369574	42397371	NR_110584	0.575	-	LOC102723824
chr1	205737113	205744610	NM_001135664	0.575	-	RAB29
chr1	205737113	205744610	NM_001135662	0.575	-	RAB29
chr1	205737113	205744610	NM_001135663	0.575	-	RAB29
chr1	205737113	205744610	NM_003929	0.575	-	RAB29
chr2	79740059	80875988	NM_001164883	0.575	+	CTNNA2
chr2	79740059	80875988	NM_004389	0.575	+	CTNNA2
chr2	79740059	80875988	NM_001282597	0.575	+	CTNNA2
chr10	102734741	102734841	NR_030339	0.574	+	MIR608
chr1	147013270	147098020	NM_004326	0.574	+	BCL9
chr5	147861114	148034090	NM_000870	0.574	-	HTR4
chr5	147861114	148034090	NR_104445	0.574	-	HTR4
chr15	64364757	64386207	NM_001289108	0.574	-	FAM96A
chr15	64364757	64386207	NM_032231	0.574	-	FAM96A
chr15	64364757	64386207	NR_110310	0.574	-	FAM96A
chr15	64364757	64386207	NM_001014812	0.574	-	FAM96A
chr17	41373436	41381062	NR_047479	0.574	-	LINC00854
chr1	55222570	55230226	NM_152268	0.574	-	PARS2
chr1	76262555	76378923	NM_002440	0.574	+	MSH4
chr18	19263470	19263558	NR_031565	0.574	+	MIR320C1
chr18	45359465	45456970	NM_005901	0.574	-	SMAD2
chr2	220144039	220151622	NM_001039550	0.574	+	DNAJB2
chr2	220144039	220151622	NM_006736	0.574	+	DNAJB2
chr18	33552587	33559250	NM_001201476	0.574	+	C18orf21
chr18	33552587	33559250	NM_001201475	0.574	+	C18orf21
chr18	33552587	33559250	NM_001201474	0.574	+	C18orf21
chr18	33552587	33559250	NM_031446	0.574	+	C18orf21
chr14	103804185	103804311	NR_002964	0.573	+	SNORA28
chr4	77135192	77204936	NM_001242936	0.573	+	FAM47E
chr12	21590537	21624182	NM_024854	0.573	+	PYROXD1
chr8	48920994	48974454	NM_003350	0.573	+	UBE2V2
chr4	48492268	48496406	NM_175619	0.573	+	ZAR1
chr3	96533424	96728971	NM_001278301	0.573	+	EPHA6
chr3	96533424	97467786	NM_001080448	0.573	+	EPHA6
chr17	60778674	60884014	NM_001100875	0.573	-	MARCH10
chr11	15987994	16497935	NM_033326	0.573	-	SOX6
chr12	123459249	123464588	NM_001304834	0.573	+	OGFOD2
chr12	123459249	123464588	NM_001304835	0.573	+	OGFOD2
chr12	123459249	123464588	NM_001304837	0.573	+	OGFOD2
chr12	123459249	123464588	NM_001304838	0.573	+	OGFOD2
chr12	123459249	123464588	NM_024623	0.573	+	OGFOD2
chr12	123459249	123464588	NM_001304836	0.573	+	OGFOD2
chr15	77905365	77924869	NM_032808	0.573	-	LINGO1
chr18	13882042	13915706	NM_001291911	0.572	-	MC2R
chr7	144015217	144016150	NM_001005287	0.572	+	OR2A1
chr7	144015217	144016150	NM_001001802	0.572	+	OR2A42
chr13	50556687	50699677	NR_002612	0.572	-	DLEU2
chr11	13513600	13517567	NM_000315	0.572	-	PTH
chr19	34663351	34720420	NM_001114093	0.572	+	LSM14A
chr19	34663351	34720420	NM_015578	0.572	+	LSM14A
chr22	41347350	41369019	NM_014248	0.572	+	RBX1
chr22	26846848	26875647	NR_073136	0.572	-	HPS4
chr22	26846848	26875647	NM_152841	0.572	-	HPS4
chr10	25940640	26021864	NR_108067	0.572	+	LINC00836
chr10	25940640	25972314	NR_108069	0.572	+	LINC00836
chr10	25940640	26021864	NR_108068	0.572	+	LINC00836
chr11	55860783	55861716	NM_001003750	0.572	+	OR8I2
chr3	9851643	9878040	NR_037162	0.572	+	TTLL3
chr3	9851643	9878040	NM_001025930	0.572	+	TTLL3
chr3	183637723	183735727	NM_005688	0.572	-	ABCC5
chr3	183701540	183735727	NM_001023587	0.572	-	ABCC5
chr5	69434688	69586004	NR_029426	0.571	-	SMA4
chr6	116850175	116880031	NM_001256889	0.571	+	FAM26D
chr6	116850175	116880031	NM_153036	0.571	+	FAM26D
chr6	116850175	116880031	NM_001256887	0.571	+	FAM26D
chr6	116850175	116880031	NM_001256888	0.571	+	FAM26D
chr7	156264792	156395889	NR_103858	0.571	-	LINC01006
chr5	67511583	67597649	NM_181523	0.571	+	PIK3R1
chr9	86678357	86709494	NR_110995	0.571	+	LOC101927575
chr5	94994019	95018714	NM_031952	0.571	-	SPATA9
chr5	94994019	95018714	NR_125329	0.571	-	SPATA9
chr5	94987884	95018714	NR_125327	0.571	-	SPATA9
chr5	94987884	95018714	NR_125328	0.571	-	SPATA9
chr5	94987884	95018714	NR_125330	0.571	-	SPATA9
chr16	80601451	80603507	NR_104665	0.571	-	LINC01227
chr3	160117091	160152749	NM_001288753	0.571	+	SMC4
chr3	160117091	160152749	NM_001002800	0.571	+	SMC4
chr1	149576466	149619134	NR_024511	0.571	+	LINC00623
chr1	149576466	149619134	NR_024510	0.571	+	LINC00623
chr1	149576466	149619134	NR_109754	0.571	+	LINC00623
chr2	114470368	114514400	NM_025181	0.571	-	SLC35F5
chr12	47158543	47219780	NM_018018	0.570	-	SLC38A4
chr12	47158543	47219780	NM_001143824	0.570	-	SLC38A4
chr12	8332804	8353596	NR_026788	0.570	+	FAM66C
chr4	37585854	37595132	NM_018302	0.570	+	C4orf19
chr13	51095068	51101585	NR_125753	0.570	-	DLEU1-AS1
chr8	133722191	133772914	NM_001145153	0.570	-	TMEM71
chr8	133722191	133772914	NM_144649	0.570	-	TMEM71
chrX	17393542	17754113	NM_198270	0.570	+	NHS
chrX	17393542	17754113	NM_001291867	0.570	+	NHS
chr10	43881064	43892794	NM_001098207	0.570	-	HNRNPF
chr2	209271554	209359231	NM_005048	0.570	+	PTH2R
chr2	58747887	59290901	NR_033873	0.570	+	LINC01122
chr5	27472398	27496508	NR_038848	0.570	+	LINC01021
chr1	95285897	95360803	NM_001258342	0.570	+	SLC44A3
chr1	95285897	95360803	NM_001258341	0.570	+	SLC44A3
chr1	95285897	95360803	NM_001258343	0.570	+	SLC44A3
chr1	95285897	95360803	NM_001114106	0.570	+	SLC44A3
chr1	95285897	95360803	NM_001258340	0.570	+	SLC44A3
chr12	50794591	50873788	NM_001170803	0.570	+	LARP4
chr12	50794591	50873788	NM_001170808	0.570	+	LARP4
chr12	50794591	50873788	NM_199190	0.570	+	LARP4
chr12	50794591	50873788	NM_052879	0.570	+	LARP4
chr12	50794591	50873788	NM_199188	0.570	+	LARP4
chr12	50794591	50855272	NM_001170804	0.570	+	LARP4
chr12	50794591	50855272	NR_033200	0.570	+	LARP4
chr11	121322911	121504471	NM_003105	0.570	+	SORL1
chr6	117198375	117253326	NM_173560	0.569	+	RFX6
chr1	89990396	90063420	NM_001134476	0.569	+	LRRC8B
chr8	42751339	42751418	NR_039679	0.569	-	MIR4469
chr5	110847923	111075423	NR_040093	0.569	+	STARD4-AS1
chr5	147549295	147554961	NM_001001325	0.569	+	SPINK14
chr2	114470368	114514270	NR_104470	0.569	-	SLC35F5
chr4	103422485	103538459	NM_001165412	0.569	+	NFKB1
chr4	103422485	103538459	NM_003998	0.569	+	NFKB1
chr5	70671611	70681820	NR_003922	0.569	+	PMCHL2
chr21	31986004	31986223	NM_181602	0.569	-	KRTAP6-1
chr4	40318501	40332436	NR_121640	0.569	+	LOC101060498
chr7	133974089	134001827	NM_032826	0.568	-	SLC35B4
chr5	137136881	137146439	NR_002713	0.568	+	NPY6R
chr7	43622691	43666978	NM_004760	0.568	+	STK17A
chr2	179278385	179298818	NR_110205	0.568	+	LOC101927027
chr2	179278385	179298818	NR_110206	0.568	+	LOC101927027
chr2	179278385	179304970	NR_110204	0.568	+	LOC101927027
chr1	145827204	146467743	NR_104217	0.568	+	NBPF25P
chr15	41474930	41522955	NM_152596	0.568	-	EXD1
chr15	41474930	41522955	NM_001286441	0.568	-	EXD1
chrX	15525430	15574652	NM_001721	0.568	+	BMX
chr11	5653484	5662526	NM_130390	0.568	+	TRIM34
chr4	123653856	123666098	NM_001178007	0.568	+	BBS12
chr4	123653856	123666098	NM_152618	0.568	+	BBS12
chr11	102218104	102249401	NM_001256163	0.567	+	BIRC2
chr5	102864134	102877686	NR_104670	0.567	-	LOC102467212
chr13	30002776	30080084	NM_015233	0.567	+	MTUS2
chr21	32119268	32119520	NM_181617	0.567	-	KRTAP21-2
chr7	92817898	92855832	NM_001288804	0.567	-	HEPACAM2
chr7	92817898	92855832	NM_001039372	0.567	-	HEPACAM2
chr11	89443466	89451040	NM_001271942	0.567	+	TRIM77
chr11	89443466	89451040	NM_001146162	0.567	+	TRIM77
chr1	158979681	159024945	NM_005531	0.567	+	IFI16
chr1	158979681	159024945	NM_001206567	0.567	+	IFI16
chr5	34656432	34832717	NM_015577	0.567	+	RAI14
chr5	34656432	34832717	NM_001145522	0.567	+	RAI14
chr2	185463092	185804214	NM_194250	0.567	+	ZNF804A
chr2	87237587	87248969	NM_001032392	0.566	-	PLGLB1
chr16	82181766	82203829	NM_005792	0.566	-	MPHOSPH6
chr2	87237587	87248973	NM_002665	0.566	-	PLGLB2
chr2	132354346	132366974	NR_033885	0.566	+	POTEKP
chr15	102345922	102346861	NM_001005326	0.566	+	OR4F6
chr6	137143701	137235072	NM_000288	0.566	+	PEX7
chr16	22430866	22449036	NR_027460	0.566	-	RRN3P3
chr17	18314472	18317702	NR_104343	0.566	+	FLJ35934
chr2	109223616	109303702	NM_001193482	0.566	+	LIMS1
chr12	54762912	54778514	NM_001290001	0.566	-	ZNF385A
chr12	54762912	54778514	NM_015481	0.566	-	ZNF385A
chr7	156333184	156333795	NR_024119	0.566	+	LINC00244
chr17	57297827	57353330	NM_182569	0.565	+	GDPD1
chr17	57297827	57353330	NM_001165993	0.565	+	GDPD1
chr17	57297827	57350382	NM_001165994	0.565	+	GDPD1
chr11	104439216	104480030	NR_120585	0.565	-	LOC102723895
chr2	120975046	120980984	NM_024121	0.565	-	TMEM185B
chr15	45803333	45848928	NR_022014	0.565	+	HMGN2P46
chr13	33677271	33760216	NM_178007	0.565	-	STARD13
chr13	33691684	33760216	NM_001243466	0.565	-	STARD13
chr3	101546833	101579869	NM_001005474	0.565	+	NFKBIZ
chr13	39917028	40177356	NM_005780	0.565	-	LHFP
chr7	112720467	112726393	NM_001146266	0.565	-	GPR85
chr3	23958294	23962347	NM_002948	0.565	+	RPL15
chr3	23958294	23965187	NM_001253384	0.565	+	RPL15
chr3	23958294	23962347	NM_001253379	0.565	+	RPL15
chr1	61419409	61436448	NR_110618	0.565	-	NFIA-AS2
chr1	61405915	61436448	NR_110617	0.565	-	NFIA-AS2
chr11	34903842	34937958	NM_015957	0.565	-	APIP
chr8	61878679	61880307	NR_034003	0.565	-	LOC100130298
chr10	90750287	90775542	NM_152871	0.564	+	FAS
chr10	90750287	90775542	NM_000043	0.564	+	FAS
chr10	90750287	90775542	NR_028033	0.564	+	FAS
chr10	90750287	90775542	NR_028035	0.564	+	FAS
chr10	90750287	90775542	NR_028034	0.564	+	FAS
chr10	90750287	90775542	NR_028036	0.564	+	FAS
chr10	90750287	90775542	NM_152872	0.564	+	FAS
chr8	91233715	91400187	NR_051989	0.564	+	LINC00534
chr8	101930803	101965221	NM_001135699	0.564	-	YWHAZ
chr12	11138511	11139511	NM_176890	0.564	-	TAS2R50
chr12	130647003	130650285	NM_007197	0.564	+	FZD10
chr3	159974773	160117320	NM_020800	0.564	-	IFT80
chr3	159974773	160117320	NM_001190241	0.564	-	IFT80
chr2	172543918	172606668	NM_001271786	0.563	+	DYNC1I2
chr2	172543918	172606668	NM_001271790	0.563	+	DYNC1I2
chr2	172543918	172606668	NM_001378	0.563	+	DYNC1I2
chr2	172543918	172606668	NM_001271788	0.563	+	DYNC1I2
chr3	119147806	119182529	NM_018266	0.563	-	TMEM39A
chr3	119147806	119182529	NR_073506	0.563	-	TMEM39A
chr20	58533470	58588168	NM_177980	0.563	+	CDH26
chr3	178866310	178952497	NM_006218	0.562	+	PIK3CA
chr1	68297970	68668670	NR_040077	0.562	+	GNG12-AS1
chr13	67565017	67576132	NR_046637	0.562	+	PCDH9-AS4
chr17	43100705	43138477	NM_001288654	0.562	-	DCAKD
chr17	43100705	43138477	NM_024819	0.562	-	DCAKD
chr18	69187199	69246192	NR_038325	0.562	-	LINC01541
chr18	69187199	69246192	NR_038326	0.562	-	LINC01541
chr8	12803182	12887284	NM_020844	0.562	+	KIAA1456
chr2	177502481	177520686	NR_110599	0.562	+	LINC01117
chr6	26021906	26022278	NM_003538	0.561	+	HIST1H4A
chrX	39520469	39520575	NR_037501	0.561	+	MIR3937
chr12	122989189	123011560	NR_036436	0.561	-	RSRC2
chr12	122989189	123011560	NR_036435	0.561	-	RSRC2
chr12	122989189	123011560	NM_023012	0.561	-	RSRC2
chr12	122989189	123011560	NR_036434	0.561	-	RSRC2
chr3	63884074	63989136	NM_001177387	0.561	+	ATXN7
chr1	8484704	8495076	NR_125999	0.561	+	LOC102724552
chr1	158149736	158156216	NM_001766	0.561	+	CD1D
chr6	24839594	24877593	NM_015864	0.561	-	FAM65B
chr6	24839594	24877593	NM_001286447	0.561	-	FAM65B
chr15	65914269	65948598	NM_004727	0.561	+	SLC24A1
chr4	152198324	152212605	NM_183375	0.561	+	PRSS48
chrX	36065052	36163187	NM_173695	0.561	+	CHDC2
chr9	20658307	20995954	NM_017794	0.561	+	FOCAD
chr20	32580293	32582173	NR_109886	0.561	-	RALY-AS1
chr20	32580293	32582173	NR_109885	0.561	-	RALY-AS1
chr1	235610504	235667781	NM_152490	0.561	-	B3GALNT2
chr1	235628212	235667781	NM_001277155	0.561	-	B3GALNT2
chr6	12290528	12297427	NM_001955	0.561	+	EDN1
chr6	12290528	12297427	NM_001168319	0.561	+	EDN1
chr10	120068571	120101839	NM_001134672	0.561	-	FAM204A
chr10	120068571	120101839	NM_022063	0.561	-	FAM204A
chr1	174968570	174981163	NM_001007214	0.560	+	CACYBP
chr20	33543637	33590240	NM_020884	0.560	+	MYH7B
chr2	203156039	203156151	NR_003694	0.560	+	SNORD11B
chr1	178310605	178448648	NM_004841	0.560	+	RASAL2
chr17	54961462	54962274	NR_027025	0.560	-	MTVR2
chr4	148538538	148556672	NM_018241	0.560	+	TMEM184C
chr1	193091087	193223942	NM_024529	0.560	+	CDC73
chr10	91339253	91405329	NM_148977	0.560	-	PANK1
chr6	96023047	96025327	NR_047502	0.559	-	MANEA-AS1
chr6	96007971	96025327	NR_104136	0.559	-	MANEA-AS1
chr6	120336324	120336403	NR_036098	0.559	+	MIR3144
chr11	4967388	4968330	NM_001005329	0.559	-	OR51A4
chr17	3377403	3402700	NM_001128085	0.559	+	ASPA
chr10	63808969	63856707	NM_001244638	0.559	+	ARID5B
chr18	109064	122222	NR_033770	0.559	+	ROCK1P1
chr8	54793431	54826482	NR_104578	0.558	+	RGS20
chr8	54793431	54871864	NR_104579	0.558	+	RGS20
chr8	54793431	54871864	NM_003702	0.558	+	RGS20
chrX	145076301	145076378	NR_030592	0.558	-	MIR888
chr3	12598512	12625210	NM_014160	0.558	+	MKRN2
chr3	12598512	12625210	NM_001271707	0.558	+	MKRN2
chr11	71506860	71524905	NR_073388	0.558	-	ALG1L9P
chr11	71521023	71524905	NR_073387	0.558	-	ALG1L9P
chr11	71505408	71524905	NR_073386	0.558	-	ALG1L9P
chr9	113431050	113563278	NM_005592	0.558	+	MUSK
chr9	113431050	113563278	NM_001166280	0.558	+	MUSK
chr9	113431050	113563278	NM_001166281	0.558	+	MUSK
chr6	132891460	132892498	NM_175067	0.558	+	TAAR6
chr2	88824168	88829103	NM_152670	0.558	+	TEX37
chr20	33516235	33543601	NM_000178	0.558	-	GSS
chr5	147763497	147822399	NM_030793	0.558	+	FBXO38
chr5	147763497	147822399	NM_001271723	0.558	+	FBXO38
chr12	123011808	123110947	NM_014708	0.557	+	KNTC1
chr11	85955805	85989785	NM_003797	0.557	+	EED
chr11	85955805	85989785	NM_152991	0.557	+	EED
chr17	66507920	66529570	NM_212471	0.557	+	PRKAR1A
chr6	88757506	88776550	NM_030960	0.557	+	SPACA1
chr20	50448335	50479452	NR_110016	0.557	-	LINC01429
chr4	38968365	39034041	NM_001303228	0.557	-	TMEM156
chr4	38968365	39034041	NM_024943	0.557	-	TMEM156
chr17	70026794	70037438	NR_110132	0.557	+	LINC01152
chr17	70026794	70037438	NR_110124	0.557	+	LINC01152
chr6	149639435	149732749	NM_015093	0.557	+	TAB2
chr8	7170367	7177473	NR_003668	0.557	+	DEFB109P1B
chr10	68685791	68861309	NM_178011	0.557	+	LRRTM3
chr18	73834952	73857210	NR_040034	0.557	+	LOC339298
chr8	12219527	12268510	NR_026789	0.557	+	FAM66A
chr6	72113253	72113324	NR_029504	0.557	-	MIR30A
chr1	143717587	143744519	NR_027468	0.557	-	LINC01138
chr1	143717587	143744519	NR_104014	0.557	-	LINC01138
chr14	89622515	89883454	NM_005197	0.556	-	FOXN3
chr6	96025372	96057328	NM_024641	0.556	+	MANEA
chr5	40711677	40756072	NM_012382	0.556	-	TTC33
chr3	23933571	23958537	NM_020345	0.556	-	NKIRAS1
chr1	153084599	153085991	NM_001014450	0.556	-	SPRR2F
chr6	36358328	36410666	NM_152990	0.556	-	PXT1
chr9	90113449	90323549	NM_001288729	0.556	+	DAPK1
chr14	88851987	88904804	NM_018418	0.555	+	SPATA7
chr14	88851987	88904804	NM_001040428	0.555	+	SPATA7
chr4	100197522	100212185	NM_000667	0.555	-	ADH1A
chr4	15969848	16085623	NM_001145848	0.555	-	PROM1
chr12	70107412	70132348	NR_110072	0.555	-	LOC101928002
chr16	81040102	81066709	NM_001100625	0.555	+	CENPN
chr16	81040102	81056487	NM_018455	0.555	+	CENPN
chr16	81040102	81065090	NM_001100624	0.555	+	CENPN
chr16	81040102	81065090	NM_001270473	0.555	+	CENPN
chr16	81040102	81065090	NM_001270474	0.555	+	CENPN
chr18	44633780	44676871	NM_032124	0.555	-	HDHD2
chr9	14993324	15019722	NR_003920	0.555	+	LOC389705
chr8	11973290	12008698	NR_027425	0.555	+	FAM66D
chr1	174968891	174981163	NM_014412	0.555	+	CACYBP
chr10	3109711	3178997	NM_002627	0.555	+	PFKP
chr3	190023489	190040235	NM_021101	0.555	-	CLDN1
chr16	29912146	29917377	NM_181718	0.555	+	ASPHD1
chr4	47937993	47983550	NM_001142564	0.555	-	CNGA1
chr8	101930803	101965623	NM_003406	0.555	-	YWHAZ
chr3	94657106	94710169	NR_015400	0.555	+	LINC00879
chr9	85857904	85882202	NM_001244962	0.555	-	FRMD3
chr1	192904873	192917387	NR_126003	0.555	-	LINC01032
chr7	112720467	112726542	NM_001146267	0.554	-	GPR85
chr6	47445524	47594996	NM_012120	0.554	+	CD2AP
chr11	85368607	85376182	NR_028027	0.554	-	CREBZF
chr11	85368607	85376182	NR_028026	0.554	-	CREBZF
chr11	85368607	85376182	NR_028025	0.554	-	CREBZF
chr11	85368607	85376182	NR_028024	0.554	-	CREBZF
chr11	85368607	85376182	NM_001039618	0.554	-	CREBZF
chr3	151451703	151475556	NM_207365	0.554	+	AADACL2
chr15	80351909	80430735	NM_019006	0.554	+	ZFAND6
chr15	80351909	80430735	NM_001242911	0.554	+	ZFAND6
chr15	80351909	80430735	NM_001242918	0.554	+	ZFAND6
chr15	80351909	80430735	NM_001242917	0.554	+	ZFAND6
chr15	80351909	80430735	NM_001242912	0.554	+	ZFAND6
chr18	70501274	70532934	NM_138999	0.554	-	NETO1
chr8	7847936	7855043	NR_003668	0.554	-	DEFB109P1B
chr17	16524047	16557167	NM_020787	0.554	-	ZNF624
chr5	68666531	68710628	NM_002873	0.554	+	RAD17
chr1	60280532	60342050	NM_015888	0.554	+	HOOK1
chr6	36410543	36458920	NM_001286579	0.553	+	KCTD20
chr6	36410543	36458920	NR_104481	0.553	+	KCTD20
