Gene	Sample	RPKM
OR2A7	D4CF	0.389778
OR2A7	ESC	0.986183
OR2A7	Endo	0.947999
OR2A7	Fetal-SI	2.67743
OR2D2	Adult-SI	0
OR2D2	D4CF	0
OR2D2	ESC	0.0368656
OR2D2	Endo	0
OR2D2	Fetal-SI	0
OR2F2	Adult-SI	0
OR2F2	D4CF	0
OR2F2	ESC	0
OR2F2	Endo	0
OR2F2	Fetal-SI	0
OR51F2	Adult-SI	0
OR51F2	D4CF	0
OR51F2	ESC	0
OR51F2	Endo	0
OR51F2	Fetal-SI	0
OR51S1	Adult-SI	0
OR51S1	D4CF	0
OR51S1	ESC	0
OR51S1	Endo	0
OR51S1	Fetal-SI	0.0344327
OR52D1	Adult-SI	0.0432441
OR52D1	D4CF	0
OR52D1	ESC	0
OR52D1	Endo	0
OR52D1	Fetal-SI	0.0264754
OR56B1	Adult-SI	0
OR56B1	D4CF	0
OR56B1	ESC	0.0723998
OR56B1	Endo	0
OR56B1	Fetal-SI	0
OR5A2	Adult-SI	0
OR5A2	D4CF	0
OR5A2	ESC	0
OR5A2	Endo	0
OR5A2	Fetal-SI	0
OR5B21	Adult-SI	0
OR5B21	D4CF	0
OR5B21	ESC	0
OR5B21	Endo	0
OR5B21	Fetal-SI	0
OR5B3	Adult-SI	0
OR5B3	D4CF	0
OR5B3	ESC	0
OR5B3	Endo	0
OR5B3	Fetal-SI	0
OR5H15	Adult-SI	0
OR5H15	D4CF	0
OR5H15	ESC	0
OR5H15	Endo	0
OR5H15	Fetal-SI	0
OR5M9	Adult-SI	0
OR5M9	D4CF	0
OR5M9	ESC	0
OR5M9	Endo	0
OR5M9	Fetal-SI	0.0312614
OR5P2	Adult-SI	0
OR5P2	D4CF	0
OR5P2	ESC	0.0259102
OR5P2	Endo	1.7478
OR5P2	Fetal-SI	0
OR5T3	Adult-SI	0
OR5T3	D4CF	0
OR5T3	ESC	0
OR5T3	Endo	0.0315074
OR5T3	Fetal-SI	0
OR6C65	Adult-SI	0
OR6C65	D4CF	0
OR6C65	ESC	0
OR6C65	Endo	0
OR6C65	Fetal-SI	0
OR6C76	Adult-SI	0
OR6C76	D4CF	0
OR6C76	ESC	0
OR6C76	Endo	0
OR6C76	Fetal-SI	0
OR6K3	Adult-SI	0
OR6K3	D4CF	0
OR6K3	ESC	0
OR6K3	Endo	0
OR6K3	Fetal-SI	0
OR6K6	Adult-SI	0
OR6K6	D4CF	0.0587405
OR6K6	ESC	0.0189207
OR6K6	Endo	0
OR6K6	Fetal-SI	0
OR6S1	Adult-SI	0.521443
OR6S1	D4CF	0
OR6S1	ESC	0
OR6S1	Endo	0.523536
OR6S1	Fetal-SI	0
OR7D2	Adult-SI	0.0122033
OR7D2	D4CF	0.636354
OR7D2	ESC	0.369051
OR7D2	Endo	0.591538
OR7D2	Fetal-SI	0.0233329
OSBPL9	Adult-SI	15.9244
OSBPL9	D4CF	61.138
OSBPL9	ESC	38.2516
OSBPL9	Endo	47.2977
OSBPL9	Fetal-SI	21.1044
OTOGL	Adult-SI	0.00466713
OTOGL	D4CF	0.0511914
OTOGL	ESC	0.102647
OTOGL	Endo	0.071091
OTOGL	Fetal-SI	0.0908655
OTOL1	Adult-SI	0
OTOL1	D4CF	0
OTOL1	ESC	0.016115
OTOL1	Endo	0
OTOL1	Fetal-SI	0
P2RY12	Adult-SI	1.05544
P2RY12	D4CF	0
P2RY12	ESC	0.0435597
P2RY12	Endo	0.180261
P2RY12	Fetal-SI	1.26501
PADI4	Adult-SI	0.0179115
PADI4	D4CF	0
PADI4	ESC	0.0461388
PADI4	Endo	0.0202547
PADI4	Fetal-SI	0.12448
PAK2	Adult-SI	25.4347
PAK2	D4CF	32.0792
PAK2	ESC	21.6222
PAK2	Endo	24.9876
PAK2	Fetal-SI	15.7845
PARP15	Adult-SI	0.236141
PARP15	D4CF	0
PARP15	ESC	0.133376
PARP15	Endo	0.0158262
PARP15	Fetal-SI	0.3169
PART1	Adult-SI	0.0844092
PART1	D4CF	0.0148368
PART1	ESC	0.0627777
PART1	Endo	0.0671474
PART1	Fetal-SI	0.541807
PATZ1	Adult-SI	8.82534
PATZ1	D4CF	26.255
PATZ1	ESC	25.7253
PATZ1	Endo	35.5775
PATZ1	Fetal-SI	20.9862
PBLD	Adult-SI	202.431
PBLD	D4CF	1.11882
PBLD	ESC	1.27803
PBLD	Endo	2.87503
PBLD	Fetal-SI	78.7163
PCCB	Adult-SI	18.8364
PCCB	D4CF	37.1081
PCCB	ESC	46.0194
PCCB	Endo	29.6528
PCCB	Fetal-SI	17.6701
PCGEM1	Adult-SI	0
PCGEM1	D4CF	0
PCGEM1	ESC	0.0113034
PCGEM1	Endo	0
PCGEM1	Fetal-SI	0.0141389
PDE3A	Adult-SI	6.09919
PDE3A	D4CF	0.384208
PDE3A	ESC	3.45614
PDE3A	Endo	0.136621
PDE3A	Fetal-SI	38.4522
PDE4B	Adult-SI	3.1504
PDE4B	D4CF	12.4737
PDE4B	ESC	6.57506
PDE4B	Endo	10.155
PDE4B	Fetal-SI	2.65857
PDE7B	Adult-SI	0.732018
PDE7B	D4CF	0.13528
PDE7B	ESC	0
PDE7B	Endo	0.0239699
PDE7B	Fetal-SI	0.460895
PDK3	Adult-SI	7.21958
PDK3	D4CF	7.23447
PDK3	ESC	16.0064
PDK3	Endo	8.9804
PDK3	Fetal-SI	8.3752
PEBP1	Adult-SI	1568.36
PEBP1	D4CF	182.43
PEBP1	ESC	299.711
PEBP1	Endo	102.393
PEBP1	Fetal-SI	113.624
PECR	Adult-SI	28.8293
PECR	D4CF	9.19973
PECR	ESC	6.84236
PECR	Endo	4.22433
PECR	Fetal-SI	20.3527
PEX5	Adult-SI	20.9743
PEX5	D4CF	19.7218
PEX5	ESC	17.2516
PEX5	Endo	14.5609
PEX5	Fetal-SI	16.8865
PIGX	Adult-SI	9.3175
PIGX	D4CF	16.6871
PIGX	ESC	6.22313
PIGX	Endo	10.5523
PIGX	Fetal-SI	8.38116
PIK3C2G	Adult-SI	2.58065
PIK3C2G	D4CF	0
PIK3C2G	ESC	0.00564847
PIK3C2G	Endo	0.00556141
PIK3C2G	Fetal-SI	1.6441
PKP2	Adult-SI	17.6836
PKP2	D4CF	15.2687
PKP2	ESC	12.2718
PKP2	Endo	27.1671
PKP2	Fetal-SI	13.9657
PLA2G2E	Adult-SI	0
PLA2G2E	D4CF	0
PLA2G2E	ESC	0
PLA2G2E	Endo	0
PLA2G2E	Fetal-SI	0
PLA2G6	Adult-SI	10.4179
PLA2G6	D4CF	0.815176
PLA2G6	ESC	1.10694
PLA2G6	Endo	2.2348
PLA2G6	Fetal-SI	8.33045
PLAC4	Adult-SI	0.17247
PLAC4	D4CF	0.0103001
PLAC4	ESC	0.0299874
PLAC4	Endo	0.08642
PLAC4	Fetal-SI	0.107579
PLCH1	Adult-SI	2.39
PLCH1	D4CF	6.48627
PLCH1	ESC	9.23861
PLCH1	Endo	5.50611
PLCH1	Fetal-SI	4.44907
PLK2	Adult-SI	7.29885
PLK2	D4CF	27.178
PLK2	ESC	12.5042
PLK2	Endo	19.2661
PLK2	Fetal-SI	10.1569
PLS1	Adult-SI	225.542
PLS1	D4CF	14.7758
PLS1	ESC	21.9962
PLS1	Endo	5.71214
PLS1	Fetal-SI	18.8024
PLSCR2	Adult-SI	0.0367147
PLSCR2	D4CF	0
PLSCR2	ESC	0.019605
PLSCR2	Endo	0.0702097
PLSCR2	Fetal-SI	0.232299
PLXNB1	Adult-SI	21.8841
PLXNB1	D4CF	6.86813
PLXNB1	ESC	13.4996
PLXNB1	Endo	10.9003
PLXNB1	Fetal-SI	30.2673
PNRC1	Adult-SI	33.6465
PNRC1	D4CF	14.1565
PNRC1	ESC	9.70391
PNRC1	Endo	32.0636
PNRC1	Fetal-SI	33.6852
POGZ	Adult-SI	12.7644
POGZ	D4CF	26.7213
POGZ	ESC	33.4824
POGZ	Endo	40.2301
POGZ	Fetal-SI	24.3589
POLA1	Adult-SI	3.35317
POLA1	D4CF	20.4883
POLA1	ESC	40.5326
POLA1	Endo	24.0343
POLA1	Fetal-SI	4.84328
POM121L12	Adult-SI	0
POM121L12	D4CF	0
POM121L12	ESC	0
POM121L12	Endo	0
POM121L12	Fetal-SI	0
POPDC3	Adult-SI	0
POPDC3	D4CF	4.25236
POPDC3	ESC	2.69367
POPDC3	Endo	2.25779
POPDC3	Fetal-SI	0.508478
POSTN	Adult-SI	9.42082
POSTN	D4CF	12.3142
POSTN	ESC	0.451567
POSTN	Endo	0.46904
POSTN	Fetal-SI	66.9442
POU6F2	Adult-SI	0
POU6F2	D4CF	0.622483
POU6F2	ESC	0.210778
POU6F2	Endo	0.209482
POU6F2	Fetal-SI	0.0573025
PPIAL4B	Adult-SI	0
PPIAL4B	D4CF	0
PPIAL4B	ESC	0
PPIAL4B	Endo	0
PPIAL4B	Fetal-SI	0
PPIP5K2	Adult-SI	7.11252
PPIP5K2	D4CF	19.6806
PPIP5K2	ESC	14.9081
PPIP5K2	Endo	18.7206
PPIP5K2	Fetal-SI	13.8754
PPP1R3D	Adult-SI	4.35151
PPP1R3D	D4CF	2.47548
PPP1R3D	ESC	1.55641
PPP1R3D	Endo	3.45918
PPP1R3D	Fetal-SI	4.0772
PPP1R9A	Adult-SI	0.965844
PPP1R9A	D4CF	2.64635
PPP1R9A	ESC	4.49194
PPP1R9A	Endo	7.6086
PPP1R9A	Fetal-SI	6.45166
PPP2R3A	Adult-SI	3.64836
PPP2R3A	D4CF	9.30921
PPP2R3A	ESC	7.77912
PPP2R3A	Endo	5.67199
PPP2R3A	Fetal-SI	5.21567
PPTC7	Adult-SI	8.61628
PPTC7	D4CF	10.9446
PPTC7	ESC	11.3287
PPTC7	Endo	11.0134
PPTC7	Fetal-SI	9.75828
PRC1	Adult-SI	8.67152
PRC1	D4CF	68.9684
PRC1	ESC	35.9836
PRC1	Endo	48.9456
PRC1	Fetal-SI	12.1682
PREX1	Adult-SI	3.61431
PREX1	D4CF	11.4082
PREX1	ESC	3.24578
PREX1	Endo	21.1804
PREX1	Fetal-SI	5.99268
PRKG2	Adult-SI	10.8659
PRKG2	D4CF	0.546557
PRKG2	ESC	0.629068
PRKG2	Endo	0.225319
PRKG2	Fetal-SI	31.7718
PRL	Adult-SI	0.0448817
PRL	D4CF	0.707953
PRL	ESC	0
PRL	Endo	0.0652637
PRL	Fetal-SI	0.840304
PRMT5	Adult-SI	12.5896
PRMT5	D4CF	85.4088
PRMT5	ESC	68.2469
PRMT5	Endo	62.5254
PRMT5	Fetal-SI	22.4296
PROL1	Adult-SI	0
PROL1	D4CF	0
PROL1	ESC	0
PROL1	Endo	0
PROL1	Fetal-SI	0
PROM1	Adult-SI	2.15252
PROM1	D4CF	27.3132
PROM1	ESC	47.5286
PROM1	Endo	7.42633
PROM1	Fetal-SI	20.328
PSMG1	Adult-SI	18.0873
PSMG1	D4CF	70.6897
PSMG1	ESC	64.4931
PSMG1	Endo	48.4675
PSMG1	Fetal-SI	25.2952
PTH	Adult-SI	0
PTH	D4CF	0
PTH	ESC	0
PTH	Endo	0
PTH	Fetal-SI	0
PTP4A2	Adult-SI	87.0524
PTP4A2	D4CF	93.4087
PTP4A2	ESC	78.0575
PTP4A2	Endo	94.3507
PTP4A2	Fetal-SI	52.202
PTPDC1	Adult-SI	1.83143
PTPDC1	D4CF	3.98655
PTPDC1	ESC	3.77255
PTPDC1	Endo	4.17456
PTPDC1	Fetal-SI	3.05319
PTPRD	Adult-SI	3.25981
PTPRD	D4CF	16.747
PTPRD	ESC	13.1583
PTPRD	Endo	15.4113
PTPRD	Fetal-SI	2.67817
PTPRQ	Adult-SI	0
PTPRQ	D4CF	0.00232553
PTPRQ	ESC	0.00966191
PTPRQ	Endo	0.0197339
PTPRQ	Fetal-SI	0.0294139
PVR	Adult-SI	15.4657
PVR	D4CF	5.23795
PVR	ESC	5.23139
PVR	Endo	8.33526
PVR	Fetal-SI	39.4505
PYCR2	Adult-SI	30.3494
PYCR2	D4CF	19.9826
PYCR2	ESC	33.1454
PYCR2	Endo	61.1134
PYCR2	Fetal-SI	19.0098
R3HDM1	Adult-SI	4.74264
R3HDM1	D4CF	26.6587
R3HDM1	ESC	25.5215
R3HDM1	Endo	17.338
R3HDM1	Fetal-SI	6.76996
RAB14	Adult-SI	42.9955
RAB14	D4CF	36.264
RAB14	ESC	27.2102
RAB14	Endo	33.3693
RAB14	Fetal-SI	32.1293
RAB23	Adult-SI	2.79125
RAB23	D4CF	32.0668
RAB23	ESC	15.0506
RAB23	Endo	13.366
RAB23	Fetal-SI	8.99288
RAB8A	Adult-SI	86.6379
RAB8A	D4CF	27.1158
RAB8A	ESC	32.3424
RAB8A	Endo	30.3774
RAB8A	Fetal-SI	31.4139
RACGAP1	Adult-SI	7.59117
RACGAP1	D4CF	46.8188
RACGAP1	ESC	25.7869
RACGAP1	Endo	41.9307
RACGAP1	Fetal-SI	8.68999
RARB	Adult-SI	0.881391
RARB	D4CF	0.857224
RARB	ESC	0.197012
RARB	Endo	1.30826
RARB	Fetal-SI	4.79991
RASAL2	Adult-SI	2.77954
RASAL2	D4CF	4.30448
RASAL2	ESC	9.13925
RASAL2	Endo	3.83477
RASAL2	Fetal-SI	10.9092
RASSF8	Adult-SI	1.69986
RASSF8	D4CF	14.6134
RASSF8	ESC	17.0342
RASSF8	Endo	75.5204
RASSF8	Fetal-SI	4.20236
RBBP9	Adult-SI	6.59391
RBBP9	D4CF	15.4448
RBBP9	ESC	11.3691
RBBP9	Endo	9.19071
RBBP9	Fetal-SI	10.2236
RBFOX1	Adult-SI	0.309817
RBFOX1	D4CF	2.27167
RBFOX1	ESC	0.735776
RBFOX1	Endo	0.178593
RBFOX1	Fetal-SI	0.319085
RBMS3	Adult-SI	1.97193
RBMS3	D4CF	2.1175
RBMS3	ESC	0.231514
RBMS3	Endo	0.364978
RBMS3	Fetal-SI	3.7829
RECK	Adult-SI	1.76293
RECK	D4CF	8.31404
RECK	ESC	3.67018
RECK	Endo	5.48228
RECK	Fetal-SI	4.00611
REM2	Adult-SI	0.989209
REM2	D4CF	1.39082
REM2	ESC	0.70017
REM2	Endo	0.878854
REM2	Fetal-SI	0.522869
REXO1L2P	Adult-SI	0
REXO1L2P	D4CF	0
REXO1L2P	ESC	0
REXO1L2P	Endo	0
REXO1L2P	Fetal-SI	0
RGS12	Adult-SI	5.54489
RGS12	D4CF	3.43622
RGS12	ESC	1.88181
RGS12	Endo	3.47938
RGS12	Fetal-SI	7.92158
RGS21	Adult-SI	0
RGS21	D4CF	0
RGS21	ESC	0
RGS21	Endo	0.0131356
RGS21	Fetal-SI	0
RIOK1	Adult-SI	7.85542
RIOK1	D4CF	28.9184
RIOK1	ESC	20.927
RIOK1	Endo	20.6147
RIOK1	Fetal-SI	7.83014
RNASE9	Adult-SI	0
RNASE9	D4CF	0
RNASE9	ESC	0.0495879
RNASE9	Endo	0
RNASE9	Fetal-SI	0
RNF148	Adult-SI	1.13516
RNF148	D4CF	0
RNF148	ESC	0.140444
RNF148	Endo	0.019011
RNF148	Fetal-SI	0
RNF217	Adult-SI	0.763853
RNF217	D4CF	3.23751
RNF217	ESC	1.57027
RNF217	Endo	3.75636
RNF217	Fetal-SI	6.35431
RNF43	Adult-SI	10.9078
RNF43	D4CF	5.59932
RNF43	ESC	0.346418
RNF43	Endo	0.471508
RNF43	Fetal-SI	11.1133
ROBO2	Adult-SI	0.301231
ROBO2	D4CF	9.95147
ROBO2	ESC	1.32894
ROBO2	Endo	0.487102
ROBO2	Fetal-SI	5.60675
RPL23P8	Adult-SI	8.44376
RPL23P8	D4CF	219.402
RPL23P8	ESC	136.154
RPL23P8	Endo	106.594
RPL23P8	Fetal-SI	115.836
RPSAP52	Adult-SI	0
RPSAP52	D4CF	0.163929
RPSAP52	ESC	0.175329
RPSAP52	Endo	0.431721
RPSAP52	Fetal-SI	0.218794
RPSAP9	Adult-SI	7.99097
RPSAP9	D4CF	0.124922
RPSAP9	ESC	0.127017
RPSAP9	Endo	0.242765
RPSAP9	Fetal-SI	0.896696
RRP1B	Adult-SI	5.96656
RRP1B	D4CF	34.1888
RRP1B	ESC	39.2486
RRP1B	Endo	19.3929
RRP1B	Fetal-SI	10.2618
RUFY3	Adult-SI	11.9985
RUFY3	D4CF	18.0655
RUFY3	ESC	15.3849
RUFY3	Endo	22.024
RUFY3	Fetal-SI	18.2663
SALL1	Adult-SI	0.254083
SALL1	D4CF	116.962
SALL1	ESC	22.7959
SALL1	Endo	35.9874
SALL1	Fetal-SI	3.21491
SALL2	Adult-SI	0.868558
SALL2	D4CF	35.4482
SALL2	ESC	96.9929
SALL2	Endo	35.5363
SALL2	Fetal-SI	4.01389
SAMD3	Adult-SI	0.0195311
SAMD3	D4CF	1.25561
SAMD3	ESC	2.26131
SAMD3	Endo	37.9654
SAMD3	Fetal-SI	0.801924
SAMSN1	Adult-SI	7.47316
SAMSN1	D4CF	0.0172994
SAMSN1	ESC	0.276392
SAMSN1	Endo	0.0567498
SAMSN1	Fetal-SI	1.00374
SCARNA10	Adult-SI	0
SCARNA10	D4CF	6.9802
SCARNA10	ESC	2.15891
SCARNA10	Endo	4.92232
SCARNA10	Fetal-SI	0.806991
SCARNA20	Adult-SI	0
SCARNA20	D4CF	0
SCARNA20	ESC	0
SCARNA20	Endo	0
SCARNA20	Fetal-SI	6.30076
SCARNA21	Adult-SI	0
SCARNA21	D4CF	2.43495
SCARNA21	ESC	0
SCARNA21	Endo	0
SCARNA21	Fetal-SI	5.5133
SCARNA23	Adult-SI	0
SCARNA23	D4CF	0
SCARNA23	ESC	0
SCARNA23	Endo	0
SCARNA23	Fetal-SI	0
SCEL	Adult-SI	0.0254508
SCEL	D4CF	0.0106847
SCEL	ESC	0.0122451
SCEL	Endo	0.0333336
SCEL	Fetal-SI	0.127875
SCG5	Adult-SI	3.79175
SCG5	D4CF	50.7011
SCG5	ESC	32.1777
SCG5	Endo	2.00525
SCG5	Fetal-SI	8.18833
SCGB3A2	Adult-SI	0.121124
SCGB3A2	D4CF	0.438855
SCGB3A2	ESC	81.6992
SCGB3A2	Endo	12.0786
SCGB3A2	Fetal-SI	0
SCMH1	Adult-SI	20.4266
SCMH1	D4CF	15.5834
SCMH1	ESC	10.4356
SCMH1	Endo	5.49822
SCMH1	Fetal-SI	18.4589
SCN3A	Adult-SI	0.10895
SCN3A	D4CF	0.543883
SCN3A	ESC	0.0161224
SCN3A	Endo	0.0463358
SCN3A	Fetal-SI	3.372
SCN7A	Adult-SI	0.959234
SCN7A	D4CF	0.123283
SCN7A	ESC	0.126824
SCN7A	Endo	0.0126574
SCN7A	Fetal-SI	3.63035
SCYL1	Adult-SI	34.7484
SCYL1	D4CF	9.38759
SCYL1	ESC	8.09142
SCYL1	Endo	8.58231
SCYL1	Fetal-SI	21.757
SDC4P	Adult-SI	0
SDC4P	D4CF	0
SDC4P	ESC	0
SDC4P	Endo	0
SDC4P	Fetal-SI	0.0663839
SEC22B	Adult-SI	59.6203
SEC22B	D4CF	44.4343
SEC22B	ESC	31.1916
SEC22B	Endo	40.9766
SEC22B	Fetal-SI	48.7962
SELPLG	Adult-SI	3.53657
SELPLG	D4CF	0.0230115
SELPLG	ESC	0.0150277
SELPLG	Endo	0.0824896
SELPLG	Fetal-SI	2.82889
SEMA3A	Adult-SI	0.749384
SEMA3A	D4CF	22.8138
SEMA3A	ESC	16.7272
SEMA3A	Endo	46.2597
SEMA3A	Fetal-SI	7.5527
SEMA3E	Adult-SI	0.343059
SEMA3E	D4CF	0.36426
SEMA3E	ESC	0.290287
SEMA3E	Endo	50.8668
SEMA3E	Fetal-SI	0.612392
SEPT9	Adult-SI	99.8569
SEPT9	D4CF	75.7305
SEPT9	ESC	53.395
SEPT9	Endo	43.2899
SEPT9	Fetal-SI	81.9811
SERF1A	Adult-SI	0
SERF1A	Adult-SI	0.0217443
SERF1A	D4CF	0.263665
SERF1A	D4CF	0.483115
SERF1A	ESC	0.27266
SERF1A	ESC	0.565417
SERF1A	Endo	0.144027
SERF1A	Endo	0.575132
SERF1A	Fetal-SI	0.0915516
SERF1A	Fetal-SI	0.0936436
SERPINA12	Adult-SI	0.97964
SERPINA12	D4CF	0
SERPINA12	ESC	0.055667
SERPINA12	Endo	0
SERPINA12	Fetal-SI	0.0122278
SERPINB11	Adult-SI	0
SERPINB11	D4CF	0
SERPINB11	ESC	0
SERPINB11	Endo	0.0136779
SERPINB11	Fetal-SI	0.011723
SETD5	Adult-SI	10.6008
SETD5	D4CF	39.2463
SETD5	ESC	61.5088
SETD5	Endo	60.4933
SETD5	Fetal-SI	25.6585
SFN	Adult-SI	107.466
SFN	D4CF	2.29586
SFN	ESC	1.03894
SFN	Endo	0.360044
SFN	Fetal-SI	7.56123
SGK494	Adult-SI	0.871047
SGK494	D4CF	2.30096
SGK494	ESC	6.16051
SGK494	Endo	6.1616
SGK494	Fetal-SI	2.46267
SH2D1A	Adult-SI	0.096042
SH2D1A	D4CF	0.0442432
SH2D1A	ESC	0.0171729
SH2D1A	Endo	0
SH2D1A	Fetal-SI	0.133544
SH3D19	Adult-SI	56.3148
SH3D19	D4CF	23.6569
SH3D19	ESC	25.4009
SH3D19	Endo	18.3656
SH3D19	Fetal-SI	28.7711
SHROOM3	Adult-SI	19.9134
SHROOM3	D4CF	4.97524
SHROOM3	ESC	8.26363
SHROOM3	Endo	4.22141
SHROOM3	Fetal-SI	16.9123
SIPA1L1	Adult-SI	13.1862
SIPA1L1	D4CF	12.4639
SIPA1L1	ESC	23.2713
SIPA1L1	Endo	17.097
SIPA1L1	Fetal-SI	9.60548
SKP1P2	Adult-SI	9.98907
SKP1P2	D4CF	11.1349
SKP1P2	ESC	9.65547
SKP1P2	Endo	12.2911
SKP1P2	Fetal-SI	8.74649
SLBP	Adult-SI	26.9787
SLBP	D4CF	78.2225
SLBP	ESC	42.2033
SLBP	Endo	45.6743
SLBP	Fetal-SI	19.3609
SLC11A2	Adult-SI	12.2778
SLC11A2	D4CF	28.2515
SLC11A2	ESC	29.3571
SLC11A2	Endo	37.9863
SLC11A2	Fetal-SI	28.747
SLC16A7	Adult-SI	0.331207
SLC16A7	D4CF	1.52661
SLC16A7	ESC	0.668994
SLC16A7	Endo	0.461556
SLC16A7	Fetal-SI	1.78794
SLC24A1	Adult-SI	1.66762
SLC24A1	D4CF	1.92522
SLC24A1	ESC	1.65535
SLC24A1	Endo	2.10119
SLC24A1	Fetal-SI	2.8892
SLC26A7	Adult-SI	0.00727427
SLC26A7	D4CF	0.0180451
SLC26A7	ESC	0.0658392
SLC26A7	Endo	0.0666199
SLC26A7	Fetal-SI	0.428406
SLC2A1	Adult-SI	3.07648
SLC2A1	D4CF	92.8968
SLC2A1	ESC	49.4172
SLC2A1	Endo	11.5515
SLC2A1	Fetal-SI	21.112
SLC35E3	Adult-SI	0.981694
SLC35E3	D4CF	6.05291
SLC35E3	ESC	7.34855
SLC35E3	Endo	6.30882
SLC35E3	Fetal-SI	3.4933
SLC36A3	Adult-SI	0
SLC36A3	D4CF	0
SLC36A3	ESC	0
SLC36A3	Endo	0.0469786
SLC36A3	Fetal-SI	0
SLC38A9	Adult-SI	3.9331
SLC38A9	D4CF	16.4597
SLC38A9	ESC	21.1087
SLC38A9	Endo	27.1325
SLC38A9	Fetal-SI	7.39857
SLC39A8	Adult-SI	5.45671
SLC39A8	D4CF	76.835
SLC39A8	ESC	13.4084
SLC39A8	Endo	63.6327
SLC39A8	Fetal-SI	16.7645
SLC41A1	Adult-SI	2.8947
SLC41A1	D4CF	9.5208
SLC41A1	ESC	12.0138
SLC41A1	Endo	7.01331
SLC41A1	Fetal-SI	2.30207
SLC44A1	Adult-SI	27.427
SLC44A1	D4CF	29.6636
SLC44A1	ESC	55.2498
SLC44A1	Endo	60.9191
SLC44A1	Fetal-SI	58.2914
SLC9A8	Adult-SI	4.75915
SLC9A8	D4CF	1.80951
SLC9A8	ESC	2.45555
SLC9A8	Endo	3.53448
SLC9A8	Fetal-SI	5.56829
SLCO6A1	Adult-SI	0
SLCO6A1	D4CF	0.329566
SLCO6A1	ESC	0.346656
SLCO6A1	Endo	0.50452
SLCO6A1	Fetal-SI	0
SLIT2-IT1	Adult-SI	0
SLIT2-IT1	D4CF	0.103319
SLIT2-IT1	ESC	0.0394612
SLIT2-IT1	Endo	0
SLIT2-IT1	Fetal-SI	0
SMAD2	Adult-SI	8.24618
SMAD2	D4CF	12.8525
SMAD2	ESC	11.629
SMAD2	Endo	33.8054
SMAD2	Fetal-SI	10.3018
SMAD3	Adult-SI	15.278
SMAD3	D4CF	16.5239
SMAD3	ESC	4.39542
SMAD3	Endo	2.94777
SMAD3	Fetal-SI	13.9475
SNAPC1	Adult-SI	1.97785
SNAPC1	D4CF	15.5509
SNAPC1	ESC	10.1199
SNAPC1	Endo	10.9245
SNAPC1	Fetal-SI	2.37896
SNAR-A10	Adult-SI	0
SNAR-A10	D4CF	0
SNAR-A10	ESC	0
SNAR-A10	Endo	0
SNAR-A10	Fetal-SI	0
SNAR-A14	Adult-SI	0
SNAR-A14	D4CF	0
SNAR-A14	ESC	0
SNAR-A14	Endo	0
SNAR-A14	Fetal-SI	0
SNAR-A3	Adult-SI	0
SNAR-A3	D4CF	0
SNAR-A3	ESC	0
SNAR-A3	Endo	0
SNAR-A3	Fetal-SI	0
SNAR-A4	Adult-SI	0
SNAR-A4	D4CF	0
SNAR-A4	ESC	0
SNAR-A4	Endo	0
SNAR-A4	Fetal-SI	0
SNAR-A6	Adult-SI	0
SNAR-A6	D4CF	0
SNAR-A6	ESC	0
SNAR-A6	Endo	0
SNAR-A6	Fetal-SI	0
SNAR-A7	Adult-SI	0
SNAR-A7	D4CF	0
SNAR-A7	ESC	0
SNAR-A7	Endo	0
SNAR-A7	Fetal-SI	0
SNAR-A8	Adult-SI	0
SNAR-A8	D4CF	0
SNAR-A8	ESC	0
SNAR-A8	Endo	0
SNAR-A8	Fetal-SI	0
SNAR-B1	Adult-SI	0
SNAR-B1	D4CF	0
SNAR-B1	ESC	0
SNAR-B1	Endo	0
SNAR-B1	Fetal-SI	0
SNAR-B2	Adult-SI	0
SNAR-B2	D4CF	0
SNAR-B2	ESC	0
SNAR-B2	Endo	0
SNAR-B2	Fetal-SI	0
SNAR-D	Adult-SI	0
SNAR-D	D4CF	0
SNAR-D	ESC	0
SNAR-D	Endo	0
SNAR-D	Fetal-SI	0
SNORA70B	Adult-SI	0
SNORA70B	D4CF	0
SNORA70B	ESC	3.1744
SNORA70B	Endo	0
SNORA70B	Fetal-SI	0
SNORD103A	Adult-SI	0
SNORD103A	D4CF	0
SNORD103A	ESC	0
SNORD103A	Endo	0
SNORD103A	Fetal-SI	0
SNORD70	Adult-SI	0
SNORD70	D4CF	0
SNORD70	ESC	36.376
SNORD70	Endo	0
SNORD70	Fetal-SI	0
SNORD71	Adult-SI	0
SNORD71	D4CF	0
SNORD71	ESC	0
SNORD71	Endo	0
SNORD71	Fetal-SI	0
SNORD98	Adult-SI	0
SNORD98	D4CF	0
SNORD98	ESC	0
SNORD98	Endo	0
SNORD98	Fetal-SI	57.092
SNPH	Adult-SI	1.93623
SNPH	D4CF	0.158771
SNPH	ESC	0.777433
SNPH	Endo	0.33056
SNPH	Fetal-SI	1.23227
SNX30	Adult-SI	6.5018
SNX30	D4CF	9.26099
SNX30	ESC	6.21463
SNX30	Endo	5.70352
SNX30	Fetal-SI	13.2476
SORT1	Adult-SI	11.5116
SORT1	D4CF	17.4969
SORT1	ESC	20.6349
SORT1	Endo	19.3806
SORT1	Fetal-SI	26.5112
SOX5	Adult-SI	0.411053
SOX5	D4CF	5.14028
SOX5	ESC	0.285109
SOX5	Endo	6.52636
SOX5	Fetal-SI	2.06873
