# Argument List:
# Name = Beta_minus-D4CF_unique-2
# peak file = /Informatics/D4CF_unique.bed
# distance = 5000 bp
#Chromsome	TSS	TTS	RefseqID	Score	Strand	GeneSymbol
chr15	68908878	69020144	NM_001190456	0.142	+	CORO2B
chr19	50626330	50626451	NR_024228	0.141	-	SNAR-A8
chr19	50626330	50626451	NR_024215	0.141	-	SNAR-A4
chr19	50626330	50626451	NR_024229	0.141	-	SNAR-A10
chr19	50626330	50626451	NR_024223	0.141	-	SNAR-A5
chr19	50626330	50626451	NR_024214	0.141	-	SNAR-A3
chr19	50626330	50626451	NR_024226	0.141	-	SNAR-A9
chr19	50626330	50626451	NR_024225	0.141	-	SNAR-A11
chr19	50626330	50626451	NR_024224	0.141	-	SNAR-A7
chr19	50626330	50626451	NR_024227	0.141	-	SNAR-A6
chr19	50626330	50626451	NR_024242	0.141	-	SNAR-A14
chr9	68415307	68415388	NR_039688	0.141	-	MIR4477A
chr3	168269641	168269737	NR_030294	0.140	+	MIR551B
chr1	63063157	63071976	NM_014495	0.138	+	ANGPTL3
chr16	65175658	65210476	NR_110918	0.138	-	LOC101927650
chr13	81592525	81618577	NR_125770	0.137	+	LINC00377
chr1	196912933	196928356	NM_005666	0.137	+	CFHR2
chr9	107379528	107380485	NM_001001956	0.137	-	OR13C9
chr11	62457733	62475179	NM_001122955	0.136	-	BSCL2
chr10	10461500	10504312	NR_120637	0.136	-	LOC101928322
chr18	44548657	44550534	NM_001242907	0.136	-	TCEB3CL2
chr18	44548657	44550534	NM_145653	0.136	-	TCEB3C
chr3	13518487	13521553	NR_046690	0.136	-	HDAC11-AS1
chr2	37423634	37431886	NR_037879	0.134	+	CEBPZOS
chr2	37423634	37431886	NR_037880	0.134	+	CEBPZOS
chr2	136343892	136482840	NM_001282798	0.134	+	R3HDM1
chr2	136343892	136482840	NM_001282800	0.134	+	R3HDM1
chr4	22328989	22341289	NR_037877	0.133	-	LOC100505912
chrX	129263337	129272015	NM_001130846	0.133	-	AIFM1
chr9	68415307	68415388	NR_039689	0.132	+	MIR4477B
chr17	5675553	5834016	NR_040000	0.132	+	LOC339166
chr9	34646585	34650595	NM_000155	0.131	+	GALT
chr9	34646585	34650595	NM_001258332	0.131	+	GALT
chr22	45529638	45548465	NR_038957	0.131	-	NUP50-AS1
chr12	10568182	10573194	NM_007333	0.130	-	KLRC3
chr12	10564913	10573194	NM_002261	0.130	-	KLRC3
chr14	92524895	92572965	NR_028462	0.130	-	ATXN3
chr14	92524895	92572965	NR_028469	0.130	-	ATXN3
chr14	92524895	92572965	NR_028463	0.130	-	ATXN3
chr14	92524895	92572965	NR_028453	0.130	-	ATXN3
chr14	92524895	92572965	NR_028454	0.130	-	ATXN3
chr14	92524895	92572965	NM_001164780	0.130	-	ATXN3
chr14	92524895	92572965	NM_001164778	0.130	-	ATXN3
chr14	92524895	92572965	NM_001164776	0.130	-	ATXN3
chr14	92524895	92572965	NM_001164777	0.130	-	ATXN3
chr14	92524895	92572965	NM_004993	0.130	-	ATXN3
chr14	92524895	92572965	NM_001164781	0.130	-	ATXN3
chr14	92524895	92572965	NR_028459	0.130	-	ATXN3
chr14	92524895	92572965	NM_001164774	0.130	-	ATXN3
chr14	92524895	92572965	NM_001164779	0.130	-	ATXN3
chr14	92524895	92572965	NM_001127697	0.130	-	ATXN3
chr14	92524895	92572965	NM_030660	0.130	-	ATXN3
chr14	92524895	92572965	NM_001164782	0.130	-	ATXN3
chr14	92524895	92572965	NR_028468	0.130	-	ATXN3
chr14	92524895	92572965	NR_028467	0.130	-	ATXN3
chr14	92524895	92572965	NR_028466	0.130	-	ATXN3
chr14	92524895	92572965	NR_028457	0.130	-	ATXN3
chr14	92524895	92572965	NR_028456	0.130	-	ATXN3
chr14	92524895	92572965	NR_028455	0.130	-	ATXN3
chr14	92524895	92572965	NR_028461	0.130	-	ATXN3
chr14	92524895	92572965	NR_028460	0.130	-	ATXN3
chr14	92524895	92572965	NR_028458	0.130	-	ATXN3
chr14	92524895	92572965	NR_028465	0.130	-	ATXN3
chr14	92524895	92572965	NR_028464	0.130	-	ATXN3
chr14	92524895	92572965	NR_031765	0.130	-	ATXN3
chr14	92524895	92572965	NR_028470	0.130	-	ATXN3
chr14	92524895	92572965	NM_001127696	0.130	-	ATXN3
chr5	31936207	31936265	NR_036241	0.129	-	MIR4279
chr14	32798478	33302268	NM_004274	0.128	+	AKAP6
chr1	66508182	66516401	NR_123718	0.128	-	LOC101927139
chr4	4763486	4789101	NR_125892	0.128	+	LOC101928279
chr12	106100551	106137841	NR_110111	0.127	+	CASC18
chr12	106100551	106137841	NR_110110	0.127	+	CASC18
chr4	76995847	77033955	NM_001130016	0.126	+	ART3
chr4	76995847	77033955	NM_001179	0.126	+	ART3
chr18	44548657	44550298	NM_001100817	0.125	-	TCEB3CL
chr2	3642421	3692234	NM_024027	0.125	+	COLEC11
chr2	3642421	3692234	NR_045659	0.125	+	COLEC11
chr2	3642421	3692234	NM_001255982	0.125	+	COLEC11
chr2	3642421	3692234	NM_001255984	0.125	+	COLEC11
chr2	3642421	3692234	NM_001255983	0.125	+	COLEC11
chr2	3642421	3692234	NM_199235	0.125	+	COLEC11
chr11	111338255	111383079	NM_017589	0.124	-	BTG4
chr12	80603232	80772870	NM_173591	0.123	+	OTOGL
chr2	209119956	209120918	NR_046452	0.123	+	IDH1-AS1
chr6	32717688	32717756	NR_039668	0.123	-	MIR3135B
chr19	50637001	50637121	NR_024230	0.123	-	SNAR-B2
chr19	50637001	50637121	NR_024231	0.123	-	SNAR-B1
chr22	24407764	24574596	NM_001201429	0.122	+	CABIN1
chr22	24407764	24574596	NM_012295	0.122	+	CABIN1
chr6	137321107	137366317	NM_001278724	0.121	-	IL20RA
chr6	137321107	137366317	NM_001278723	0.121	-	IL20RA
chr6	137321107	137366317	NM_014432	0.121	-	IL20RA
chr2	204571197	204603636	NM_006139	0.121	+	CD28
chr2	204571197	204603636	NM_001243077	0.121	+	CD28
chr2	204571197	204603636	NM_001243078	0.121	+	CD28
chr2	11680079	11728355	NM_148903	0.121	+	GREB1
chr11	27676441	27722447	NM_001143812	0.120	-	BDNF
chr8	79635082	79636609	NR_077236	0.120	-	LOC101241902
chr3	13521714	13547924	NM_024827	0.119	+	HDAC11
chr5	66124603	66465423	NM_015183	0.119	+	MAST4
chr20	7328079	7349148	NR_110610	0.119	+	LOC101929312
chr7	115575201	115608367	NM_001244583	0.118	-	TFEC
chr18	53548918	53587430	NR_110755	0.118	-	LOC101927273
chr11	4869466	4870438	NM_001004758	0.117	-	OR51S1
chr2	77743786	77749494	NM_001282928	0.117	-	LRRTM4
chr22	24407819	24574596	NM_001199281	0.117	+	CABIN1
chr5	87688011	87732491	NR_105020	0.117	+	TMEM161B-AS1
chr13	28536204	28543505	NM_001265	0.117	-	CDX2
chr2	76974849	77749502	NM_001282924	0.116	-	LRRTM4
chr2	76974849	77749502	NM_001134745	0.116	-	LRRTM4
chr2	77743786	77749502	NM_024993	0.116	-	LRRTM4
chr9	19053134	19102940	NM_001270890	0.116	-	HAUS6
chr9	19053134	19102940	NM_017645	0.116	-	HAUS6
chr4	88896801	88904563	NM_000582	0.116	+	SPP1
chr4	88896801	88904563	NM_001251830	0.116	+	SPP1
chr4	88896801	88904563	NM_001251829	0.116	+	SPP1
chr4	88896801	88904563	NM_001040058	0.116	+	SPP1
chr4	88896801	88904563	NM_001040060	0.116	+	SPP1
chr4	70345882	70391732	NM_001297616	0.116	-	UGT2B4
chr6	105605774	105627858	NM_022361	0.115	-	POPDC3
chr7	31569288	31698334	NM_001257968	0.115	+	CCDC129
chr7	123241920	123277934	NM_001290258	0.115	+	ASB15
chr2	209100950	209119867	NM_005896	0.115	-	IDH1
chr13	48985181	49018840	NM_005767	0.115	-	LPAR6
chr5	111563979	111593006	NR_110559	0.114	+	LOC101927023
chr10	91061705	91069033	NM_001547	0.114	+	IFIT2
chr14	21989230	22005350	NM_005407	0.114	-	SALL2
chr14	21989230	22005350	NR_111966	0.114	-	SALL2
chr14	21989230	22005350	NM_001291446	0.114	-	SALL2
chr7	20686965	20796637	NM_178559	0.113	+	ABCB5
chr7	20686965	20707187	NM_001163993	0.113	+	ABCB5
chr7	20686965	20700017	NM_001163942	0.113	+	ABCB5
chr9	96846710	96872138	NM_001253829	0.113	+	PTPDC1
chr9	96846710	96872138	NM_152422	0.113	+	PTPDC1
chr2	160590401	160625094	NM_001282807	0.113	+	MARCH7
chr18	3962352	4013943	NR_102696	0.113	+	DLGAP1-AS4
chrX	88002225	88009785	NM_033048	0.112	+	CPXCR1
chrX	88002225	88009785	NM_001184771	0.112	+	CPXCR1
chr18	25530929	25757445	NM_001792	0.112	-	CDH2
chrX	106956451	106959711	NM_001015881	0.112	-	TSC22D3
chr17	7743234	7758118	NM_001080424	0.111	+	KDM6B
chr14	75898836	75939404	NM_001135049	0.111	+	JDP2
chr11	5509914	5510978	NM_001005163	0.111	+	OR52D1
chrX	123480131	123507010	NM_002351	0.111	+	SH2D1A
chrX	123480131	123507010	NM_001114937	0.111	+	SH2D1A
chr4	70454134	70513416	NM_001301239	0.111	-	UGT2A1
chrX	115301957	115306225	NM_000686	0.111	+	AGTR2
chr8	86089618	86126753	NM_001951	0.111	+	E2F5
chr8	86089618	86126753	NM_001083588	0.111	+	E2F5
chr17	58120385	58120466	NR_039890	0.111	-	MIR4737
chr11	18552949	18610293	NM_018314	0.110	-	UEVLD
chr11	18552949	18610293	NM_001040697	0.110	-	UEVLD
chr11	18552949	18610293	NM_001261386	0.110	-	UEVLD
chr11	18585196	18610293	NM_001297771	0.110	-	UEVLD
chr11	18552949	18610293	NM_001261382	0.110	-	UEVLD
chr11	18552949	18610293	NM_001261383	0.110	-	UEVLD
chr11	18552949	18610293	NM_001261384	0.110	-	UEVLD
chr4	166605790	166683930	NR_121676	0.110	+	LINC01179
chr5	57749809	57755966	NM_001252226	0.110	-	PLK2
chr5	57749809	57755966	NM_006622	0.110	-	PLK2
chr4	71337833	71348714	NM_152291	0.109	+	MUC7
chr2	161993465	162092682	NM_004180	0.109	+	TANK
chr2	161993465	162061490	NM_133484	0.109	+	TANK
chr18	28923330	28933899	NR_110789	0.109	-	DSG1-AS1
chr20	43090402	43093984	NM_001287807	0.109	-	C20orf62
chr2	171034654	171511674	NM_001083615	0.109	+	MYO3B
chr2	171034654	171511674	NR_045683	0.109	+	MYO3B
chr2	171034654	171511674	NR_045682	0.109	+	MYO3B
chr2	171034654	171511674	NM_138995	0.109	+	MYO3B
chr2	171034654	171511674	NR_045684	0.109	+	MYO3B
chr1	57394882	57431813	NM_001278544	0.109	-	C8B
chr1	57394882	57431813	NM_001278543	0.109	-	C8B
chr1	57394882	57431813	NM_000066	0.109	-	C8B
chr1	186404292	186439423	NR_126002	0.108	+	LOC102724919
chr15	77516249	77517746	NR_026813	0.108	-	LINC00597
chr7	143929003	143929936	NM_001005287	0.108	-	OR2A1
chr7	143929003	143929936	NM_001001802	0.108	-	OR2A42
chr3	13521843	13547924	NM_001136041	0.107	+	HDAC11
chr4	70345882	70361626	NM_001297615	0.107	-	UGT2B4
chr4	70345882	70361626	NM_021139	0.107	-	UGT2B4
chr4	5526882	5529527	NR_126517	0.107	+	LINC01587
chr4	5526882	5529527	NR_126518	0.107	+	LINC01587
chr12	29376555	29488549	NM_001271784	0.107	+	FAR2
chr12	29376555	29488549	NM_018099	0.107	+	FAR2
chr11	27676441	27722600	NM_001143811	0.107	-	BDNF
chr11	27676441	27722600	NM_001143810	0.107	-	BDNF
chr11	27676441	27722600	NM_001143809	0.107	-	BDNF
chr11	27676441	27722600	NM_001143808	0.107	-	BDNF
chr5	95414841	95414916	NR_030309	0.106	+	MIR583
chr2	234600320	234681945	NM_205862	0.106	+	UGT1A6
chr21	35747748	35761452	NM_058182	0.106	+	SMIM11
chr2	166790366	166804831	NR_038983	0.105	+	TTC21B-AS1
chr2	166790366	166804831	NR_038984	0.105	+	TTC21B-AS1
chr4	126428413	126428462	NR_031746	0.105	+	MIR2054
chr20	31350190	31397162	NM_175849	0.104	+	DNMT3B
chr20	31350190	31397162	NM_175848	0.104	+	DNMT3B
chr20	31350190	31397162	NM_001207056	0.104	+	DNMT3B
chr20	31350190	31397162	NM_001207055	0.104	+	DNMT3B
chr20	31350190	31397162	NM_006892	0.104	+	DNMT3B
chr10	102672325	102719347	NM_001136123	0.104	+	FAM178A
chr10	102672325	102724891	NM_018121	0.104	+	FAM178A
chr10	102672325	102673643	NM_001243770	0.104	+	FAM178A
chr17	7809440	7809578	NR_003000	0.103	+	SCARNA21
chr2	74688183	74692537	NM_006302	0.103	-	MOGS
chr2	74688183	74692537	NM_001146158	0.103	-	MOGS
chr20	48429249	48508779	NM_015266	0.103	+	SLC9A8
chr20	48429249	48508779	NR_048539	0.103	+	SLC9A8
chr20	48429249	48508779	NM_001260491	0.103	+	SLC9A8
chr20	48429249	48508779	NR_048540	0.103	+	SLC9A8
chr20	48429249	48508779	NR_048537	0.103	+	SLC9A8
chr20	48429249	48508779	NR_048538	0.103	+	SLC9A8
chr2	193614570	193641625	NR_002769	0.102	+	PCGEM1
chr5	69321071	69338940	NM_021967	0.102	+	SERF1A
chr5	69321071	69328525	NM_022968	0.102	+	SERF1A
chr8	61878679	61880307	NR_034003	0.102	-	LOC100130298
chr5	69321077	69338934	NM_022978	0.102	+	SERF1B
chr5	69321077	69328523	NM_001178087	0.102	+	SERF1B
chr6	18128544	18155396	NM_000367	0.101	-	TPMT
chr21	46020496	46022091	NM_198689	0.101	+	KRTAP10-7
chr12	89981825	90049844	NM_001682	0.101	-	ATP2B1
chr12	89981825	90049844	NM_001001323	0.101	-	ATP2B1
chr10	8092438	8094454	NR_104329	0.101	-	GATA3-AS1
chr6	143287558	143358719	NR_038987	0.100	-	LINC01277
chr10	8092438	8094458	NR_104328	0.100	-	GATA3-AS1
chr10	8092438	8094458	NR_104330	0.100	-	GATA3-AS1
chr6	114189178	114194512	NR_038863	0.100	-	LINC01268
chr6	39156746	39197251	NM_003740	0.100	-	KCNK5
chr10	104153866	104162286	NM_001288724	0.099	+	NFKB2
chr3	176321935	176353320	NR_109968	0.099	-	LINC01208
chr20	56093554	56099923	NM_001269052	0.099	-	CTCFL
chr16	27325229	27376099	NM_000418	0.099	+	IL4R
chr16	27325229	27376099	NM_001257407	0.099	+	IL4R
chr16	27325229	27376099	NM_001257997	0.099	+	IL4R
chr16	27325229	27376099	NM_001257406	0.099	+	IL4R
chr6	101163006	101329248	NM_001284271	0.099	-	ASCC3
chr6	101304178	101329248	NM_022091	0.099	-	ASCC3
chr4	54366243	54389443	NR_046622	0.098	+	LNX1-AS1
chr7	138279029	138348969	NM_174959	0.098	-	SVOPL
chr15	83394649	83408532	NR_036446	0.098	-	ACTG1P17
chr4	165798139	165818679	NM_001297550	0.097	+	APELA
chr8	95384187	95449180	NM_001205263	0.097	-	RAD54B
chr8	95439939	95449180	NM_001256141	0.097	-	FSBP
chr3	31203195	31203279	NR_130459	0.097	-	MIR466
chr10	61496747	61513203	NM_001304731	0.097	-	MRLN
chr10	61496747	61513203	NM_001304732	0.097	-	MRLN
chr10	61496747	61513203	NR_038200	0.097	-	LINC00948
chr10	61496747	61513203	NR_038199	0.097	-	LINC00948
chr4	71337674	71348714	NM_001145007	0.096	+	MUC7
chr7	93535819	93540485	NM_021955	0.096	+	GNGT1
chr7	129906702	129929637	NM_001869	0.096	+	CPA2
chr14	21058239	21058982	NM_001024822	0.096	-	RNASE12
chr18	44542730	44544607	NM_001242907	0.096	-	TCEB3CL2
chr6	140297455	140414858	NR_121622	0.095	+	LOC100507477
chr6	140297455	140414858	NR_121623	0.095	+	LOC100507477
chr12	51674821	51718464	NM_001290007	0.093	-	BIN2
chr1	236378421	236445339	NM_019891	0.093	-	ERO1LB
chr12	48961466	48963829	NM_002289	0.093	-	LALBA
chr1	108439844	108439926	NR_107006	0.092	+	MIR7852
chr11	4208381	4223883	NR_047550	0.092	+	LOC100506082
chr6	4186553	4190263	NR_125874	0.092	-	LOC102724096
chr19	47549166	47551882	NM_017854	0.092	-	TMEM160
chr2	69240275	69373496	NM_018153	0.091	+	ANTXR1
chr2	69240275	69476459	NM_032208	0.091	+	ANTXR1
chr2	69240275	69399689	NM_053034	0.091	+	ANTXR1
chr8	15397595	15624158	NM_006765	0.091	+	TUSC3
chr8	15397595	15624158	NM_178234	0.091	+	TUSC3
chr21	45970239	45971388	NM_198693	0.091	-	KRTAP10-2
chr21	45970239	45971388	NR_130165	0.091	-	KRTAP10-2
chr9	127615695	127620170	NM_001276376	0.090	+	WDR38
chr9	127615695	127620170	NM_001045476	0.090	+	WDR38
chr9	127615695	127620170	NM_001276374	0.090	+	WDR38
chr9	127615695	127620170	NM_001276375	0.090	+	WDR38
chr2	87140934	87239861	NM_001078170	0.090	+	RGPD2
chr13	107028910	107030142	NR_034119	0.089	+	LINC00460
chr17	20483036	20484224	NM_001190790	0.089	+	CDRT15L2
chr13	108183518	108183596	NR_031671	0.089	-	MIR1267
chr7	81205701	81255532	NR_126026	0.089	-	LOC100128317
chr11	59189451	59190426	NM_001001954	0.089	-	OR5A2
chr12	110972236	111021064	NM_139283	0.089	-	PPTC7
chr11	61025757	61062788	NM_152718	0.089	-	VWCE
chr2	216946588	216967506	NM_138390	0.088	+	TMEM169
chr2	216946588	216967506	NM_001142312	0.088	+	TMEM169
chr2	216946588	216967506	NM_001142310	0.088	+	TMEM169
chr2	216946588	216967506	NM_001142311	0.088	+	TMEM169
chr7	141490016	141491166	NM_018980	0.088	+	TAS2R5
chr10	70514928	70514995	NR_003076	0.087	+	SNORD98
chr1	226107576	226112040	NM_001271681	0.087	-	PYCR2
chr1	226107576	226112040	NM_013328	0.087	-	PYCR2
chr11	7817520	7818489	NM_153444	0.087	-	OR5P2
chr20	17474549	17512014	NM_001195	0.087	-	BFSP1
chr6	132891460	132892498	NM_175067	0.087	+	TAAR6
chr3	42201660	42254118	NM_014965	0.086	+	TRAK1
chr13	49882785	49987887	NM_001287338	0.086	-	CAB39L
chr13	49882785	49987887	NM_001287339	0.086	-	CAB39L
chr4	189012425	189026741	NM_001303419	0.086	-	TRIML2
chr4	189012425	189026741	NM_173553	0.086	-	TRIML2
chr5	59783758	59787092	NR_028508	0.086	+	PART1
chr5	59783758	59822245	NR_028509	0.086	+	PART1
chr6	136172833	136516709	NM_018945	0.085	+	PDE7B
chr7	1855427	1980186	NM_001304525	0.085	-	MAD1L1
chr6	18155618	18224084	NM_153042	0.085	+	KDM1B
chr2	216903110	216946539	NM_018441	0.085	-	PECR
chr5	54921672	55008163	NM_173514	0.084	-	SLC38A9
chr5	54921672	55008163	NM_001282429	0.084	-	SLC38A9
chr10	95859405	95868551	NR_120615	0.084	-	PLCE1-AS2
chr10	95841706	95868551	NR_120616	0.084	-	PLCE1-AS2
chr3	16216183	16271253	NM_054110	0.083	+	GALNT15
chr11	6912804	6913731	NM_003700	0.083	-	OR2D2
chr4	142242277	142253771	NR_121625	0.083	-	LOC100507639
chr5	111248204	111353003	NR_046678	0.083	+	NREP-AS1
chr12	6898637	6929976	NM_001195017	0.083	+	CD4
chr12	6898637	6929976	NM_001195014	0.083	+	CD4
chr12	6898637	6929976	NM_001195015	0.083	+	CD4
chr12	6898637	6929976	NM_000616	0.083	+	CD4
chr12	6898637	6929976	NM_001195016	0.083	+	CD4
chr6	49913813	49917157	NM_001166478	0.082	-	DEFB133
chr10	126490353	126525239	NM_032182	0.082	+	FAM175B
chr4	89617065	89619023	NM_153757	0.082	-	NAP1L5
chr12	95910335	95942048	NM_001278393	0.082	-	USP44
chr13	38136718	38172981	NM_001135936	0.082	-	POSTN
chr13	38136718	38172981	NM_001286666	0.082	-	POSTN
chr13	38136718	38172981	NM_006475	0.082	-	POSTN
chr13	38136718	38172981	NM_001135935	0.082	-	POSTN
chr13	38136718	38172981	NM_001135934	0.082	-	POSTN
chr13	38136718	38172981	NM_001286667	0.082	-	POSTN
chr13	38136718	38172981	NM_001286665	0.082	-	POSTN
chr7	101460881	101901513	NM_181552	0.081	+	CUX1
chr1	32372021	32385259	NM_001195100	0.081	-	PTP4A2
chr1	32372021	32385259	NM_001195101	0.081	-	PTP4A2
chr19	12778880	12780465	NM_016145	0.080	-	WDR83OS
chr9	127454720	127454830	NR_029611	0.080	+	MIR181A2
chr12	118501397	118541810	NM_019086	0.079	-	VSIG10
chr9	126118445	126141034	NM_173689	0.079	+	CRB2
chr18	44542730	44544371	NM_001100817	0.079	-	TCEB3CL
chr3	23375625	23648882	NR_039621	0.079	+	MIR548AC
chr6	7541869	7586946	NM_004415	0.079	+	DSP
chr6	7541869	7586946	NM_001008844	0.079	+	DSP
chr6	52284993	52360583	NR_033327	0.079	+	EFHC1
chr6	52284993	52360583	NM_018100	0.079	+	EFHC1
chr12	52840434	52845910	NM_005555	0.079	-	KRT6B
chr9	97521930	97849500	NM_001193329	0.079	+	C9orf3
chr6	22287472	22297730	NM_000948	0.078	-	PRL
chr11	111383662	111383746	NR_029839	0.078	+	MIR34B
chrX	15645438	15683154	NM_020665	0.078	-	TMEM27
chr19	12780516	12786646	NM_032332	0.077	+	WDR83
chr6	140092209	140181608	NR_038399	0.077	+	LOC100132735
chr12	6619387	6619717	NR_004387	0.076	+	SCARNA10
chr2	189839098	189877472	NM_000090	0.076	+	COL3A1
chr8	67039277	67087718	NM_184087	0.076	+	TRIM55
chr8	67039277	67087718	NM_033058	0.076	+	TRIM55
chr8	67039277	67087718	NM_184085	0.076	+	TRIM55
chr8	67039277	67087718	NM_184086	0.076	+	TRIM55
chr1	185292978	185304171	NR_038424	0.076	-	GS1-279B7.1
chr3	135969166	136049013	NM_001178014	0.076	+	PCCB
chr3	135969166	136049013	NM_000532	0.076	+	PCCB
chr14	24674925	24677454	NM_001184739	0.076	+	TSSK4
chr14	24674925	24677454	NM_174944	0.076	+	TSSK4
chr5	13690436	13944589	NM_001369	0.076	-	DNAH5
chr4	70592685	70626430	NM_014465	0.075	-	SULT1B1
chr3	122334524	122355536	NM_152615	0.075	+	PARP15
chr1	92974252	93257961	NM_005665	0.075	-	EVI5
chr14	71996028	72207946	NM_001284245	0.075	+	SIPA1L1
chr14	71996028	72207946	NM_015556	0.075	+	SIPA1L1
chr7	43190493	43190593	NR_037508	0.075	+	MIR3943
chr17	42472644	42514219	NM_001304943	0.074	-	GPATCH8
chr12	109029585	109029646	NR_039717	0.074	+	MIR4496
chr2	143886898	144525921	NM_018460	0.074	+	ARHGAP15
chr2	197644812	197664492	NM_001206774	0.074	-	GTF3C3
chr2	197627755	197664492	NM_012086	0.074	-	GTF3C3
chr11	128392284	128392344	NR_106738	0.073	+	MIR6090
chr8	63927638	63951610	NM_003878	0.073	-	GGH
chr1	167144598	167165042	NR_110811	0.073	-	LINC01363
chr14	32047121	32330429	NM_001201573	0.073	+	NUBPL
chr3	179617324	179639687	NR_110060	0.072	+	LOC101928790
chr3	179617324	179639687	NR_110061	0.072	+	LOC101928790
chr5	59783539	59843484	NR_024617	0.072	+	PART1
chr19	35491245	35517373	NM_001136199	0.072	+	GRAMD1A
chr19	35491245	35517373	NM_020895	0.072	+	GRAMD1A
chr8	9046508	9060366	NR_125431	0.071	+	LOC101929128
chr15	91509267	91537881	NM_003981	0.071	-	PRC1
chr15	91509267	91537881	NM_001267580	0.071	-	PRC1
chr15	91509267	91537881	NM_199413	0.071	-	PRC1
chr12	10167950	10183205	NR_120484	0.071	-	LOC102724020
chr1	43391045	43424847	NM_006516	0.071	-	SLC2A1
chr7	90338711	90839905	NM_012395	0.070	+	CDK14
chr1	171308034	171310463	NR_002719	0.070	+	TOP1P1
chrX	43514154	43606071	NM_001270458	0.070	+	MAOA
chrX	43514154	43606071	NM_000240	0.070	+	MAOA
chr18	70821292	70931733	NR_034133	0.070	-	LOC400655
chr11	32605312	32624037	NM_006360	0.069	+	EIF3M
chr3	97887543	97888485	NM_001005515	0.069	+	OR5H15
chr11	128328655	128392205	NM_005238	0.069	-	ETS1
chr11	128328655	128392205	NM_001162422	0.069	-	ETS1
chr10	104154334	104162286	NM_001077494	0.068	+	NFKB2
chr9	116135695	116138341	NM_031219	0.068	-	HDHD3
chr1	244571793	244615436	NM_001126	0.068	-	ADSS
chr2	7561391	7590381	NR_038432	0.068	+	LOC100506274
chr19	37825579	37855357	NM_181786	0.068	+	HKR1
chr16	19513014	19533450	NM_016641	0.068	-	GDE1
chrX	37850069	37850570	NM_012274	0.068	+	HYPM
chr8	133073732	133117512	NM_001145095	0.067	-	HHLA1
chr12	10183275	10218629	NM_207345	0.067	+	CLEC9A
chr8	17721899	17753047	NM_004467	0.067	-	FGL1
chr8	17721899	17753047	NM_201552	0.067	-	FGL1
chr18	74334737	74350968	NR_110784	0.067	-	LOC101927651
chr4	5526295	5529527	NR_126519	0.067	+	LINC01587
chr11	27676441	27723180	NM_170733	0.067	-	BDNF
chr21	32490735	32931290	NM_003253	0.067	-	TIAM1
chr2	213290986	213291084	NR_031643	0.066	-	MIR548F2
chr2	209100950	209119182	NM_001282386	0.066	-	IDH1
chr19	35773409	35776045	NM_021175	0.066	+	HAMP
chr11	104756444	104769397	NR_034061	0.066	-	CASP12
chr11	104756444	104769397	NR_034066	0.066	-	CASP12
chr11	104756444	104769397	NM_001191016	0.066	-	CASP12
chr11	104756444	104769397	NR_034064	0.066	-	CASP12
chr11	104756444	104769397	NR_034068	0.066	-	CASP12
chr11	104756444	104769397	NR_034070	0.066	-	CASP12
chr11	104756444	104769397	NR_034063	0.066	-	CASP12
chr11	104756444	104769397	NR_034065	0.066	-	CASP12
chr11	104756444	104769397	NR_034067	0.066	-	CASP12
chr11	104756444	104769397	NR_034071	0.066	-	CASP12
chr17	19807764	19881169	NM_007202	0.066	-	AKAP10
chr5	147691989	147695481	NM_032566	0.066	+	SPINK7
chr10	5196654	5227150	NR_027916	0.066	-	AKR1C8P
chr17	67410837	67538470	NM_002758	0.065	+	MAP2K6
chr8	67996082	68108849	NM_001291339	0.065	+	CSPP1
chr7	93346239	93346317	NR_039796	0.065	+	MIR4652
chr8	17721899	17752913	NM_147203	0.065	-	FGL1
chr8	17721899	17752913	NM_201553	0.065	-	FGL1
chr13	39540061	39564996	NM_001144033	0.065	-	STOML3
chr13	39540061	39564996	NM_145286	0.065	-	STOML3
chr6	98472406	98472495	NR_031579	0.064	+	MIR2113
chr19	30433145	30507519	NM_003796	0.064	+	URI1
chr19	30433145	30507519	NR_045557	0.064	+	URI1
chr6	7402879	7418270	NM_153005	0.064	+	RIOK1
chr11	126522672	126551998	NR_120532	0.064	+	LOC101929427
chr1	43424719	43449029	NR_033967	0.064	+	SLC2A1-AS1
chr12	51674821	51717982	NM_001290009	0.064	-	BIN2
chr12	51674821	51717982	NM_016293	0.064	-	BIN2
chr12	51674821	51717982	NM_001290008	0.064	-	BIN2
chr6	74104284	74127289	NM_018665	0.063	+	DDX43
chr1	228612545	228613026	NM_003493	0.063	-	HIST3H3
chrX	112018104	112084043	NM_133265	0.063	-	AMOT
chr20	1246959	1289971	NM_014723	0.063	+	SNPH
chr10	83988769	83992676	NR_120666	0.062	-	NRG3-AS1
chr12	50523088	50561316	NR_104035	0.061	-	CERS5
chr12	50523088	50561316	NM_147190	0.061	-	CERS5
chr12	50523088	50561316	NM_001281731	0.061	-	CERS5
chr8	100890222	100906242	NM_004374	0.061	-	COX6C
chr6	137321107	137365449	NM_001278722	0.061	-	IL20RA
chr3	151054630	151058643	NM_176876	0.060	-	P2RY12
chr19	54135309	54140263	NM_001012728	0.060	+	DPRX
chr2	56400668	56412905	NR_125368	0.059	-	LOC100129434
chr6	32137806	32137893	NR_106779	0.059	-	MIR6721
chr9	107288533	107289490	NM_001001919	0.059	-	OR13C4
